No,Name,Updated SMILES,%F,logK(%F),Category,Source,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule
697,Pentaerythritol Tetranitrate,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],60.0,0.176091259,1,"5,8,13,14,16",316.135,12,0,-1.1939999999999997,0
698,pentamidine,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0.0,-2.0,0,"5,8,13,14,15,16",340.42699999999996,4,4,2.8828400000000007,1
699,Pentazocine,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,18.0,-0.658541347,0,"3,5,8,12,13,14,15,16",285.43100000000004,2,1,3.8826000000000027,1
700,Pentobarbital,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,80.0,0.602059991,1,"5,8,13,14,16",226.276,3,2,1.1849999999999998,1
701,Pentopril,CCOC(=O)C(C)CC(C)C(=O)N1c2ccccc2CC1C(=O)O,58.0,0.140178703,1,"5,8,13,14,16",333.3840000000001,4,1,2.2542999999999997,1
702,Pentosan,OC1COC(OC2COC(OC3COC(O)C(O)C3O)C(O)C2O)C(O)C1O,3.0,-1.50965048,0,"15,16",414.36,13,8,-5.6556999999999915,0
703,Pentosan Polysulfate,O=S(=O)(O)OC1C(O)COC(OC2COC(O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C1OS(=O)(=O)O,3.0,-1.50965048,0,"5,8,13,14,16",602.5010000000002,17,6,-4.810599999999993,0
704,Pentoxifylline,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,25.0,-0.477121255,0,"5,8,12,13,14,15,16",278.31200000000007,7,0,0.19300000000000006,1
705,Pergolide,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,38.0,-0.212608093,0,"5,8,13,14,16",314.4980000000001,2,1,4.271100000000003,1
706,Perhexiline,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,73.5,0.443041465,1,"5,8,13,14,16",277.496,1,1,5.295400000000005,0
707,Perindopril,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,25.0,-0.477121255,0,"5,8,13,14,15,16",368.47400000000016,5,2,1.940599999999999,1
708,Perindoprilat,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)O,25.0,-0.477121255,0,"5,8,13,14,16",340.4200000000001,4,3,1.4621,1
709,Permethrin,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,60.0,0.176091259,1,"5,8,13,14,16",391.2940000000001,3,0,6.113300000000004,0
710,Perphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,40.0,-0.176091259,0,"5,8,13,14,16",403.9790000000002,5,1,3.942700000000003,1
711,Phenacetin,CCOc1ccc(NC(C)=O)cc1,25.0,-0.477121255,0,"5,8,13,14,16",179.219,2,1,2.0437,1
712,Phencyclidine,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,72.0,0.410174465,1,"3,5,8,10,13,14,16",243.39399999999992,1,0,4.331900000000004,1
713,Phenformin,NC(N)=NC(N)=NCCc1ccccc1,55.0,0.087150176,1,"5,8,13,14,16",205.26500000000001,1,3,-0.18279999999999919,1
714,Phenindione,O=C1c2ccccc2C(=O)C1c1ccccc1,97.0,1.50965048,1,"5,8,13,14,16",222.243,2,0,2.849400000000001,1
715,Pheniramine,CN(C)CCC(c1ccccc1)c1ccccn1,99.0,1.995635195,1,"5,8,13,14,16",240.35000000000002,2,0,3.1652000000000013,1
716,Phenobarbital,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,99.0,1.995635195,1,"3,5,8,10,12,13,14,15,16",232.23899999999995,3,2,0.7004,1
717,Phenoperidine,CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1,20.0,-0.602059991,0,"5,8,13,14,16",367.4890000000001,4,1,3.7070000000000025,1
718,Phenoxybenzamine,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,25.0,-0.477121255,0,"5,8,13,14,15,16",303.83299999999997,2,0,4.194900000000003,1
719,Phenylbutazone,CCCCC1C(=O)C(=O)N(c2ccccc2)N1c1ccccc1,90.0,0.954242509,1,"5,8,12,13,14,15,16",308.38100000000003,3,0,3.5827000000000027,1
720,Phenylbutyrate,O=C(O)CCCc1ccccc1,78.0,0.549671922,1,"5,8,13,14,16",164.204,1,1,2.0939,1
721,Phenylephrine,CNCC(O)c1cccc(O)c1,35.0,-0.268845312,0,"5,8,13,14,15,16",167.20799999999997,3,3,0.645,1
722,phenylpropanolamine,CC(N)C(O)c1ccccc1,95.0,1.278753601,1,"5,8,13,14,15,16",151.20899999999997,2,2,1.0672000000000001,1
723,Phenytoin,O=C1NNC(=O)C1(c1ccccc1)c1ccccc1,90.0,0.954242509,1,"3,5,8,10,12,13,14,15,16",252.27300000000002,2,2,1.1337,1
724,Physostigmine,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,10.0,-0.954242509,0,"3,5,8,10,13,14,16",275.352,4,1,1.7739,1
725,Pimecrolimus,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Cl)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,0.0,-2.0,0,"5,8,13,14,16",810.4660000000001,11,2,5.7194000000000065,0
726,Pimexone,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,65.0,0.268845312,1,"5,8,13,14,16",323.39200000000017,4,0,3.940700000000003,1
727,Pimozide,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,40.0,-0.176091259,0,"5,8,12,13,14,15,16",461.5560000000001,3,1,5.8570000000000055,0
728,Pinacidil,CC(NC(=NC#N)Nc1ccncc1)C(C)(C)C,57.0,0.1224064,1,"5,8,13,14,16",245.33,3,2,2.3547800000000008,1
729,Pindolol,CC(C)NCC(O)COc1cccc2[nH]ccc12,88.0,0.865301426,1,"5,8,10,12,13,14,15,16",248.32600000000002,3,3,1.9055999999999995,1
730,Pioglitazone,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,83.0,0.688629171,1,"5,8,13,14,16",356.44700000000006,5,1,3.159600000000001,1
731,Pipemidic_acid,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,93.0,1.123384909,1,"5,8,13,14,16",303.32200000000006,7,2,-0.08079999999999998,1
732,Piperacillin,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,0.0,-2.0,0,"5,8,13,14,16",517.5640000000003,7,3,-0.24029999999999685,0
733,Pipotiazine,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,26.0,-0.454258372,0,"3,5,8,13,14,16",475.6800000000003,6,1,4.024100000000003,1
734,Pirazolac,O=C(O)Cc1nn(-c2ccc(F)cc2)cc1-c1ccc(Cl)cc1,93.5,1.157898254,1,"3,5,8,13,14,16",330.7460000000001,3,1,3.9589000000000016,1
735,Pirenzepine,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,14.0,-0.788370416,0,"5,8,13,14,16",351.41000000000014,5,1,1.5593999999999992,1
736,Piretanide,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,92.0,1.06069784,1,"5,8,13,14,16",362.40700000000004,5,2,2.4247000000000005,1
737,Piritrexim,COc1ccc(OC)c(Cc2cnc3c(C)c(N)nc(N)c3n2)c1,68.0,0.327358934,1,"5,8,13,14,16",325.372,7,2,2.10562,1
738,Pirmenol,CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,83.0,0.688629171,1,"5,8,10,13,14,16",338.49500000000006,3,1,4.360600000000004,1
739,Piroxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,99.0,1.995635195,1,"3,5,8,13,14,16",331.35300000000007,5,2,1.5809999999999997,1
740,Piroximone,CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1,81.0,0.629731418,1,"5,8,13,14,16",217.228,3,2,0.8914000000000001,1
741,Pivampicillin,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,30.9,-0.349519568,0,"5,8,13,14,16",463.55600000000015,8,2,1.3235000000000015,1
742,Pizotyline,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,78.0,0.549671922,1,"5,8,13,14,16",295.4510000000001,2,0,4.374200000000004,1
743,Porfimer,CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)OC(C)c1c(C)c2cc4nc(cc5nc(cc6[nH]c(cc1[nH]2)c(C)c6C(C)O)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)C(C)=C3CCC(=O)O,0.0,-2.0,0,"5,8,13,14,16",1179.384999999999,11,10,14.304079999999981,0
744,Posaconazole,CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,96.0,1.380211242,1,"5,8,13,14,16",700.7910000000002,12,1,4.573200000000004,0
745,Practolol,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,99.0,1.995635195,1,"5,8,10,13,14,16",266.34099999999995,4,3,1.3826999999999992,1
746,Pramipexole,CCCNC1CCc2nc(N)sc2C1,93.0,1.123384909,1,"3,5,8,12,13,14,15,16",211.33399999999997,4,2,1.5822,1
747,Pravastatin,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,18.0,-0.658541347,0,"3,5,8,10,12,13,14,15,16",424.5340000000002,6,4,2.4404000000000003,1
748,Praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,7.0,-1.123384909,0,"5,8,13,14,16",312.41300000000007,2,0,2.5349000000000004,1
749,Prazosin,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,68.0,0.327358934,1,"3,5,8,10,12,13,14,15,16",383.40800000000024,8,1,1.7845999999999997,1
750,Prednisolone,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,82.0,0.658541347,1,"5,8,10,12,13,14,15,16",360.4500000000002,5,3,1.5575999999999999,1
751,Prednisolone phosphate,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,82.0,0.658541347,1,"3,16",440.42900000000026,6,4,1.6745999999999999,1
752,Prednisone,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,70.0,0.367976785,1,"3,5,8,10,12,13,14,15,16",358.43400000000014,5,2,1.7658,1
753,Pregabalin,CC(C)CC(CN)CC(=O)O,90.0,0.954242509,1,"5,8,13,14,16",159.229,2,2,1.0821,1
754,Prenalterol,CC(C)NCC(O)COc1ccc(O)cc1,33.0,-0.307560863,0,"5,8,13,14,16",225.288,4,3,1.1298999999999995,1
755,Primaquine,COc1cc(NC(C)CCCN)c2ncccc2c1,96.0,1.380211242,1,"5,8,13,14,15,16",259.35299999999995,4,2,2.782700000000001,1
756,Primidone,CCC1(c2ccccc2)C(=O)NCNC1=O,92.0,1.06069784,1,"3,5,8,12,13,14,15,16",218.25599999999994,2,2,0.5378999999999999,1
757,Probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,99.0,1.995635195,1,"5,8,10,12,13,14,15,16",285.36499999999995,3,1,2.1955,1
758,Probucol,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,5.0,-1.278753601,0,"5,8,13,14,15,16",516.8570000000003,4,2,9.908299999999995,0
759,Procainamide,CCN(CC)CCNC(=O)c1ccc(N)cc1,83.0,0.688629171,1,"3,5,8,10,12,13,14,15,16",235.33100000000002,3,2,1.3403999999999996,1
760,Procaine,CCN(CC)CCOC(=O)c1ccc(N)cc1,0.0,-2.0,0,"5,8,13,14,16",236.315,4,1,1.7673999999999999,1
761,Procaterol,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,40.0,-0.176091259,0,"5,8,13,14,16",290.363,4,4,2.0436999999999994,1
762,Prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,15.0,-0.753327667,0,"5,8,13,14,16",373.95300000000015,4,0,4.580200000000004,1
763,Progabide,NC(=O)CCCNC(=C1C=C(F)C=CC1=O)c1ccc(Cl)cc1,60.0,0.176091259,1,"5,8,13,14,16",334.778,3,2,2.898500000000001,1
764,Progesterone,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,25.0,-0.477121255,0,"5,8,13,14,16",314.46900000000005,2,0,4.723500000000005,1
765,Proguanil,CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,60.0,0.176091259,1,"5,8,13,14,16",253.73700000000005,1,3,1.7897000000000003,1
766,Promazine,CN(C)CCCN1c2ccccc2Sc2ccccc21,16.25,-0.71213145,0,"5,8,13,14,16",284.42800000000005,3,0,4.241000000000003,1
767,Promethazine,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,25.0,-0.477121255,0,"5,8,12,13,14,16",284.428,3,0,4.239400000000003,1
768,Propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,12.0,-0.865301426,0,"5,8,13,14,15,16",341.4510000000001,4,2,3.2414000000000023,1
769,Propiomazine,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,33.0,-0.307560863,0,"5,8,13,14,16",340.492,4,0,4.832100000000005,1
770,Propranolol,CC(C)NCC(O)COc1cccc2ccccc12,26.0,-0.454258372,0,"5,8,10,12,13,14,15,16",259.34900000000005,3,2,2.5775000000000006,1
771,Propylthiouracil,CCCc1cc(=O)[nH]c(=S)[nH]1,85.0,0.753327667,1,"3,5,8,10,13,14,15,16",170.237,2,2,1.38499,1
772,Proquazone,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,7.0,-1.123384909,0,"5,8,13,14,16",278.355,3,0,3.9528200000000027,1
773,Proscillaridin,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,7.0,-1.123384909,0,"3,5,8,13,14,16",530.6580000000004,8,4,3.013800000000002,0
774,Prothionamide,CCCc1cc(C(N)=S)ccn1,99.0,1.995635195,1,"5,8,13,14,16",180.276,2,1,1.6683000000000001,1
775,Protriptyline,CNCCCC1c2ccccc2C=Cc2ccccc21,85.0,0.753327667,1,"3,5,8,12,13,14,15,16",263.384,1,1,4.301900000000003,1
776,Proxyphylline,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,99.0,1.995635195,1,"5,8,13,14,16",238.24699999999999,7,1,-1.1855,1
777,Pyrazinamide,NC(=O)c1cnccn1,90.0,0.954242509,1,"5,8,13,14,16",123.11499999999998,3,1,-0.4245000000000001,1
778,Pyridostigmine,CN(C)C(=O)Oc1ccc[n+](C)c1,7.6,-1.084858379,0,"5,8,10,12,13,14,15,16",181.21499999999997,2,0,0.5714999999999999,1
779,Pyrimethamine,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,90.0,0.954242509,1,"15,16",248.71700000000004,4,2,2.5238000000000005,1
780,Pyrvinium,Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,5.0,-1.278753601,0,"15,16",382.5310000000001,2,0,5.308240000000004,0
781,Quazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,32.0,-0.327358934,0,"5,8,13,14,16",386.8010000000001,2,0,5.026200000000003,0
782,Quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,9.0,-1.004798883,0,"5,8,12,13,14,16",383.51700000000017,6,1,2.8560000000000016,1
783,Quinagolide,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,99.0,1.995635195,1,"5,8,13,14,16",395.56900000000013,4,2,2.136099999999999,1
784,Quinapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCc2ccccc2C1C(=O)O,60.0,0.176091259,1,"15,16",438.5240000000003,5,2,2.7396000000000003,1
785,Quinaprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1c2ccccc2CCC1C(=O)O,52.0,0.034762106,1,"5,8,10,12,13,14,16",410.4700000000002,4,3,2.4831000000000003,1
786,Quinidine,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,75.0,0.477121255,1,"3,5,8,10,12,13,14,16",324.4240000000001,4,1,3.1732000000000014,1
787,Rabeprazole,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,52.0,0.034762106,1,"5,8,10,12,13,14,15,16",359.451,5,1,2.989420000000001,1
788,Raffinose,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,0.0,-2.0,0,"5,8,13,14,16",504.43800000000005,16,11,-7.571399999999989,0
789,Raloxifene,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,2.0,-1.69019608,0,"3,5,8,12,13,14,15,16",473.5940000000001,6,2,6.075200000000007,0
790,Raltegravir,Cc1nnc(C(=O)NC(C)(C)C2=NC(=C(O)NCc3ccc(F)cc3)C(=O)C(=O)N2C)o1,31.8,-0.331357255,0,"12,16",444.4230000000002,9,3,0.9820199999999997,1
791,Raltitrexed,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2[nH]1,15.0,-0.753327667,0,"5,8,13,14,16",458.4960000000002,7,4,1.9772199999999995,1
792,Ramelteon,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,1.8,-1.736838983,0,"5,8,12,13,14,16",259.34899999999993,2,1,2.5676000000000005,1
793,Ramipril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,28.0,-0.410174465,0,"5,8,12,13,14,15,16",416.5180000000003,5,2,2.3831999999999995,1
794,Ramiprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)CC2CCCC21,44.0,-0.104735351,0,"5,8,12,13,14,16",388.4640000000002,4,3,1.9046999999999994,1
795,Ramixotidine,CN(C)Cc1ccc(CSCCNC(=O)c2cccc[n+]2[O-])o1,60.0,0.176091259,1,"5,8,13,14,16",335.42900000000003,5,1,1.6378000000000001,1
796,Ranitidine,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,52.0,0.034762106,1,"5,8,10,12,13,14,15,16",314.411,7,2,1.4589999999999999,1
797,Ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,42.5,-0.131278915,0,"5,8,13,14,16",427.5450000000002,6,2,2.30804,1
798,Rasagiline,C#CCNC1CCc2ccccc21,36.0,-0.249877473,0,"5,8,13,14,16",171.243,1,1,1.8967,1
799,Reboxetine,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,94.0,1.194976603,1,"5,8,10,13,14,16",313.39700000000005,4,1,3.1938000000000004,1
800,Recainam,Cc1cccc(C)c1NC(=O)NCCCNC(C)C,73.0,0.431959096,1,"10,16",263.385,2,3,2.813040000000001,1
801,Remikiren,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,1.0,-1.995635195,0,"5,8,13,14,16",630.8520000000002,7,5,3.0962000000000023,0
802,Remoxipride,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,90.0,0.954242509,1,"5,8,10,13,14,16",371.2750000000001,4,1,2.6804000000000006,1
803,Repaglinide,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,56.0,0.104735351,1,"3,5,8,10,12,13,14,15,16",452.5950000000003,4,2,5.219900000000005,0
804,Reproterol,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,50.0,0.0,0,"5,8,13,14,16",389.4120000000001,10,4,-0.44180000000000064,1
805,Reserpine,COC(=O)C1C2CC3C4=Nc5c(OC)cccc5C4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,50.0,0.0,0,"5,8,13,14,16",608.6880000000004,11,0,4.034600000000003,0
806,Ribavirin,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,60.0,0.176091259,1,"3,5,8,12,13,14,15,16",244.20700000000002,8,4,-3.0114999999999994,1
807,Rifabutin,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,20.0,-0.602059991,0,"5,8,10,12,13,14,15,16",847.0190000000003,14,5,4.615720000000003,0
808,Rifampin,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,70.0,0.367976785,1,"3,5,8,10,13,14,15,16",822.9530000000003,15,6,4.335420000000004,0
809,Rifapentine,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,70.0,0.367976785,1,"5,8,13,14,15,16",877.0450000000004,15,6,5.6482200000000065,0
810,Rifaximin,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1.0,-1.995635195,0,"5,8,13,14,16",785.8910000000003,13,5,6.157840000000009,0
811,Riluzole,Nc1nc2ccc(OC(F)(F)F)cc2s1,64.0,0.249877473,1,"5,8,12,13,14,15,16",234.20199999999994,4,1,2.7771,1
812,Risedronate,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,1.0,-1.995635195,0,"5,8,10,13,14,15,16",283.113,4,5,-0.3744000000000002,1
813,Risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,66.0,0.288065018,1,"3,5,8,10,12,13,14,15,16",410.4930000000003,6,0,3.5904200000000026,1
814,Ritodrine,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,30.0,-0.367976785,0,"5,8,13,14,15,16",287.35900000000004,4,4,2.3520000000000003,1
815,Ritonavir,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,70.0,0.367976785,1,"5,8,10,13,14,15,16",720.9620000000001,9,4,5.905200000000005,0
816,Rivastigmine,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,72.0,0.410174465,1,"5,8,12,13,14,15,16",250.34199999999998,3,0,2.7597000000000014,1
817,Rizatriptan,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,45.0,-0.087150176,0,"3,5,8,12,13,14,15,16",269.35200000000003,4,1,1.9118000000000002,1
818,Rofecoxib,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,93.0,1.123384909,1,"3,5,8,13,14,15,16",314.3620000000001,4,0,2.5577000000000005,1
819,Rolipram,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,75.0,0.477121255,1,"5,8,13,14,16",275.348,3,1,2.6201000000000008,1
820,Ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,55.0,0.087150176,1,"3,5,8,12,13,14,15,16",260.3809999999999,2,1,2.845700000000001,1
821,Roquinimex,CN(C(=O)c1c(O)n(C)c2ccccc2c1=O)c1ccccc1,99.0,1.995635195,1,"10,16",308.337,4,1,2.5207000000000006,1
822,Rosaramicin,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C,32.0,-0.327358934,0,"5,8,13,14,16",581.7470000000003,10,2,2.6704000000000017,0
823,Rosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,99.0,1.995635195,1,"5,8,10,12,13,14,15,16",357.435,6,1,2.490900000000001,1
824,Rosuvastatin,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,20.0,-0.602059991,0,"5,8,10,12,13,14,16",481.5460000000002,7,3,2.4017,1
825,Roxithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,50.0,0.0,0,"5,8,13,14,16",837.058,17,5,2.2096000000000076,0
826,Rufinamide,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,85.0,0.753327667,1,"5,8,13,14,16",238.197,4,1,0.7035000000000001,1
827,Saccharin,O=C1NS(=O)(=O)c2ccccc21,84.0,0.720159303,1,"3,5,8,13,14,16",183.18800000000002,3,1,0.11869999999999997,1
828,S-Adenosylmethionine,CS(=CC1OC(n2cnc3c(N)ncnc32)C(O)C1O)CCC(N)C(=O)O,5.0,-1.278753601,0,"5,8,13,14,16",398.44500000000016,10,5,-1.4693999999999976,1
829,Salicylic Acid,O=C(O)c1ccccc1O,99.0,1.995635195,1,"5,8,12,13,14,15,16",138.12199999999999,2,2,1.0903999999999998,1
830,Scopolamine,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,27.0,-0.431959096,0,"5,8,10,12,13,14,15,16",303.358,5,1,0.9180999999999995,1
831,Selegiline; (-)-Deprenil,C#CCN(C)C(C)Cc1ccccc1,4.4000001,-1.337005205,0,"5,8,10,12,13,14,16",187.286,1,0,2.1826,1
832,Sematilide,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,61.3,0.199749509,1,"10,16",313.42300000000006,4,2,1.1297,1
833,Sertaconazole,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,0.0,-2.0,0,"5,8,13,14,16",437.7790000000001,4,0,7.0161000000000024,0
834,Sertindole,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,74.0,0.454258372,1,"5,8,13,14,16",440.9500000000002,3,1,4.627600000000004,1
835,Sertraline,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,44.0,-0.104735351,0,"5,8,13,14,16",306.236,1,1,5.179600000000004,0
836,Sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,38.0,-0.212608093,0,"3,5,8,10,12,13,14,15,16",474.5870000000004,8,1,1.6109,1
