"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","Bioavailability","Dataset","Administration route","INCHI_KEY"
"S1C2=C(C(=C3CCN(CC3)C)C=4C(CC2=O)=CC=CC4)C=C1","-","-","AUTO_510","ketotifen","A139796","32379452","-","-","High","Train","oral","ZCVMWBYGMWKGHF-UHFFFAOYSA"
"CCCCC1C(N(C2=CC=CC=C2)N(C3=CC=CC=C3)C1=O)=O","-","-","AUTO_511","Phenylbutazone","A139796","32379452","-","-","High","Train","oral","VYMDGNCVAMGZFE-UHFFFAOYSA"
"N12CC(=O)C3CC1CC(OC(C=4C5=C(C=CC=C5)NC4)=O)CC2C3","-","-","AUTO_512","dolasetron","A139796","32379452","-","-","High","Train","oral","UKTAZPQNNNJVKR-UHFFFAOYSA"
"C1(C=2C(C=CC=3C1=CC=CC3)=CC=CC2)CCCNC","-","-","AUTO_513","protriptyline","A139796","32379452","-","-","High","Train","oral","BWPIARFWQZKAIA-UHFFFAOYSA"
"C1(C=2C(CCC=3C1=CC=CC3)=CC=CC2)=CCCNC","-","-","AUTO_514","Nortriptyline","A139796","32379452","-","-","High","Train","oral","PHVGLTMQBUFIQQ-UHFFFAOYSA"
"C=12N(CC(C)CN(C)C)C3=CC(C#N)=CC=C3SC1C=CC=C2","-","-","AUTO_516","Cyamemazine","A139796","32379452","-","-","Low","Train","oral","SLFGIOIONGJGRT-UHFFFAOYSA"
"ClC=1C=CC(=CC1)C(=O)NCCC=2C=CC(OC(C)(C)C(=O)O)=CC2","-","-","AUTO_518","Bezafibrate","A139796","32379452","-","-","High","Train","oral","IIBYAHWJQTYFKB-UHFFFAOYSA"
"C1(C2=C(SCC3=C1C=CC=C3)C=CC=C2)=CCCN(C)C","-","-","AUTO_520","Dothiepin","A139796","32379452","-","-","Low","Train","oral","PHTUQLWOUWZIMZ-BOPFTXTBSA"
"N1(CCC(=C2C3=C(C=CC=C3)CCC=4SC=CC24)CC1)C","-","-","AUTO_521","Pizotyline","A139796","32379452","-","-","High","Train","oral","FIADGNVRKBPQEU-UHFFFAOYSA"
"S(C1=C(C=CC(=C1)CCNC(C2=C(C=CC(=C2)Cl)OC)=O)OC)(N=C(S)NC)(=O)=O","-","-","AUTO_522","Clamikalant","A139796","32379452","-","-","High","Train","oral","VXTKXGKPBOLHRY-UHFFFAOYSA"
"O=C1N2C=CC=CC2=NN1CCCN3CCN(C=4C=C(Cl)C=CC4)CC3","-","-","AUTO_523","Trazodone","A139796","32379452","-","-","High","Train","oral","PHLBKPHSAVXXEF-UHFFFAOYSA"
"N1(C2=C(C=C(C(=C2OC)N3CC(C)NCC3)F)C(C(=C1)C(=O)O)=O)C4CC4","-","-","AUTO_524","gatifloxacin","A139796","32379452","-","-","High","Train","oral","XUBOMFCQGDBHNK-UHFFFAOYSA"
"N1(CCCC1)CC=C(C2=CC=C(C=C2)C)C=3N=CC=CC3","-","-","AUTO_525","Triprolidine","A139796","32379452","-","-","Low","Train","oral","CBEQULMOCCWAQT-WOJGMQOQSA"
"C1=CC=2SC3=CC=C(C(=O)C)C=C3N(CCCN(C)C)C2C=C1","-","-","AUTO_526","Acepromazine","A139796","32379452","-","-","Low","Train","oral","NOSIYYJFMPDDSA-UHFFFAOYSA"
"C=12C(NC=3C(=CC=CC3)N(C(CN4CCN(CC4)C)=O)C2=C(SC1)C)=O","-","-","AUTO_527","telenzepine","A139796","32379452","-","-","High","Train","oral","VSWPGAIWKHPTKX-UHFFFAOYSA"
"O1C(C2CC2)C=CC3=C1C(OC)=C(OC)C=C3CC=4C(=NC(=NC4)N)N","-","-","AUTO_528","Iclaprim","A139796","32379452","-","-","Low","Train","oral","HWJPWWYTGBZDEG-UHFFFAOYSA"
"O(C(=O)C(C=1SC=CC1)(O)C2=CC=CS2)C3CC4C5OC5C(C3)[N+]4(C)C","-","-","AUTO_529","tiotropium","A139796","32379452","-","-","Low","Train","oral","LERNTVKEWCAPOY-FPISHFTHSA"
"ClC=1C=CC2=C(C1)N(C3=C(CC2)C=CC=C3)CCCN(C)C","-","-","AUTO_530","Clomipramine","A139796","32379452","-","-","High","Train","oral","GDLIGKIOYRNHDA-UHFFFAOYSA"
"C1=2N(CC=3C=CC=CC3)N=C(OCCCN(C)C)C1=CC=CC2","-","-","AUTO_531","Benzydamine","A139796","32379452","-","-","High","Train","oral","CNBGNNVCVSKAQZ-UHFFFAOYSA"
"CN(CCC=C1C2=C(C=CC=C2)OCC=3C1=CC=CC3)C","-","-","AUTO_532","Doxepin","A139796","32379452","-","-","Low","Train","oral","ODQWQRRAPPTVAG-BOPFTXTBSA"
"CN(CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2)C","-","-","AUTO_533","Imipramine","A139796","32379452","-","-","Low","Train","oral","BCGWQEUPMDMJNV-UHFFFAOYSA"
"O=C1N(C2C3CCN(C2)CC3)CC4C=5C1=CC=CC5CCC4","-","-","AUTO_534","palonosetron","A139796","32379452","-","-","High","Train","oral","CPZBLNMUGSZIPR-DOTOQJQBSA"
"O=C(N1C(C2(N(C(C(C=3C2=C(C(=C(C3[H])[H])[H])[H])([H])[H])([H])[H])C(=O)C1([H])[H])[H])([H])[H])C4(C(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H]","-","-","AUTO_535","Praziquantel","A139796","32379452","-","-","Low","Train","oral","FSVJFNAIGNNGKK-UHFFFAOYSA"
"C=1C=CC(CC(C(=O)NC2CCSC3N(C2=O)C(CCC3)C(O)=O)S)=CC1","-","-","AUTO_536","Omapatrilat","A139796","32379452","-","-","Low","Train","oral","LVRLSYPNFFBYCZ-VGWMRTNUSA"
"S1C2=C(N(C(C(C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])C=3C1=C(C(=C(C3[H])[H])[H])[H])C(=C(OC([H])([H])[H])C(=C2[H])[H])[H]","-","-","AUTO_537","Levomepromazine","A139796","32379452","-","-","High","Train","oral","VRQVVMDWGGWHTJ-CQSZACIVSA"
"CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C13","-","-","AUTO_538","Ethopropazine","A139796","32379452","-","-","Low","Train","oral","CDOZDBSBBXSXLB-OAHLLOKOSA"
"C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N","-","-","AUTO_539","Pentamidine","A139796","32379452","-","-","Low","Train","oral","XDRYMKDFEDOLFX-UHFFFAOYSA"
"O=C(NC(CC(C)C)B(O)O)C(NC(=O)C1=NC=CN=C1)CC2=CC=CC=C2","-","-","AUTO_540","Bortezomib","A139796","32379452","-","-","Low","Train","oral","GXJABQQUPOEUTA-RDJZCZTQSA"
"O=C(NC(CO)C)C1CN(C2C(C3=C4C(C2)=CNC4=CC=C3)=C1)C","-","-","AUTO_541","Ergonovine","A139796","32379452","-","-","High","Train","oral","WVVSZNPYNCNODU-XTQGRXLLSA"
"CCCN1CC(CC2C1CC3=CNC4=C3C2=CC=C4)CSC","-","-","AUTO_542","Pergolide","A139796","32379452","-","-","Low","Train","oral","YEHCICAEULNIGD-UHFFFAOYSA"
"O1C2C3[N+](C(C12)CC(OC(=O)C(CO)C4=CC=CC=C4)C3)(CC)C","-","-","AUTO_543","Oxitropium","A139796","32379452","-","-","Low","Train","oral","NVOYVOBDTVTBDX-AJOZEELJSA"
"CS(NC=1C=CC(OCCN(CCC=2C=CC(=CC2)NS(C)(=O)=O)C)=CC1)(=O)=O","-","-","AUTO_544","dofetilide","A139796","32379452","-","-","High","Train","oral","IXTMWRCNAAVVAI-UHFFFAOYSA"
"O=C(N1CCCN(CC1)C2=NC=3C(C(=N2)N)=CC(OC)=C(OC)C3)CCC","-","-","AUTO_545","bunazosin","A139796","32379452","-","-","Low","Train","oral","RHLJLALHBZGAFM-UHFFFAOYSA"
"C=1(C(=CC=2C(N)=NC(N(CCCNC(C3OCCC3)=O)C)=NC2C1)OC)OC","-","-","AUTO_546","alfuzosin","A139796","32379452","-","-","High","Train","oral","WNMJYKCGWZFFKR-UHFFFAOYSA"
"OC1=CC2=C(CC3C(C)C2(C)CCN3CC=C(C)C)C=C1","-","-","AUTO_547","Pentazocine","A139796","32379452","-","-","Low","Train","oral","VOKSWYLNZZRQPF-UHFFFAOYSA"
"C=12C3CC(=O)C(CC(C)C)CN3CCC1C=C(OC)C(OC)=C2","-","-","AUTO_548","Tetrabenazine","A139796","32379452","-","-","Low","Train","oral","MKJIEFSOBYUXJB-UHFFFAOYSA"
"O=C(N(C(C(C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])([H])[H])(C(O[H])=O)[H])[H])C2(C(C(C(C(C2([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])([H])[H])([H])[H])[H]","-","-","AUTO_549","Nateglinide","A139796","32379452","-","-","High","Train","oral","OELFLUMRDSZNSF-OFLPRAFFSA"
"[Br-].O(C1C[N+](CC1)(C)C)C(=O)C(O)(C2CCCC2)C3=CC=CC=C3","-","-","AUTO_550","Glycopyrrolate","A139796","32379452","-","-","Low","Train","oral","VPNYRYCIDCJBOM-UHFFFAOYSA"
"C1=2C(C3C(C4C(CC3)(C(O)CC4)C)CC1)(CCC(C2)=O)C","-","-","AUTO_551","Testosterone","A139796","32379452","-","-","Low","Train","oral","MUMGGOZAMZWBJJ-VEAXJEOVSA"
"O=C1N(CCCCN2CCN(CC2)C3=NC=CC=N3)C(=O)CC(C1)(C)C","-","-","AUTO_552","Gepirone","A139796","32379452","-","-","Low","Train","oral","QOIGKGMMAGJZNZ-UHFFFAOYSA"
"C=1(C(C2CCCCC2)(CCN3CCCC3)O)C=CC=CC1","-","-","AUTO_553","procyclidine","A139796","32379452","-","-","High","Train","oral","WYDUSKDSKCASEF-UHFFFAOYSA"
"C12(C3C(C4C(C(O)(C)CC4)(C)CC3)CCC1CC(OC2)=O)C","-","-","AUTO_554","Oxandrolone","A139796","32379452","-","-","High","Train","oral","QSLJIVKCVHQPLV-UHFFFAOYSA"
"OCCCCCCCCCCC1=C(C(=O)C(OC)=C(OC)C1=O)C","-","-","AUTO_555","idebenone","A139796","32379452","-","-","Low","Train","oral","JGPMMRGNQUBGND-UHFFFAOYSA"
"C1=CC=CC=C1CC2(OCCCN(C)C)CCCCCC2","-","-","AUTO_556","Bencyclane","A139796","32379452","-","-","High","Train","oral","FYJJXENSONZJRG-UHFFFAOYSA"
"C12C3(C(CN(C1)CC4CC4)CN(C2)CC5CC5)CCCC3","-","-","AUTO_557","tedisamil","A139796","32379452","-","-","High","Train","oral","CTIRHWCPXYGDGF-UHFFFAOYSA"
"O=C(N1C2C(CC1C(O)=O)CCCC2)C(NC(CCC)C(OCC)=O)C","-","-","AUTO_558","PERINDOPRIL","A139796","32379452","-","-","High","Train","oral","IPVQLZZIHOAWMC-UHFFFAOYSA"
"OCC(N)(CCC1=CC=C(CC(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C=C1)CO","-","-","AUTO_559","Fingolimod","A139796","32379452","-","-","Low","Train","oral","KKGQTZUTZRNORY-PMELWRBQSA"
"C(C1CCCCC1)(C2CCCCC2)CC3CCCCN3","-","-","AUTO_560","perhexiline","A139796","32379452","-","-","High","Train","oral","CYXKNKQEMFBLER-UHFFFAOYSA"
"O(C(=O)C1(C2CCCCC2)CCCCC1)CCN(CC)CC","-","-","AUTO_561","dicyclomine","A139796","32379452","-","-","High","Train","oral","CURUTKGFNZGFSE-UHFFFAOYSA"
"ClC1=CC(Cl)=C(C=C1)C(CN2C=CN=C2)OCC3=CSC4=C3C=CC=C4Cl","-","-","AUTO_562","Sertaconazole","A139796","32379452","-","-","Low","Train","oral","JLGKQTAYUIMGRK-LJQANCHMSA"
"C1=CC=C2C(=C1)C(=NN=C2CC3=CC=NC=C3)NC4=CC=C(C=C4)Cl","-","-","AUTO_563","Vatalanib","A139796","32379452","-","-","Low","Train","oral","YCOYDOIWSSHVCK-UHFFFAOYSA"
"C1=2N(=CC(=C(C1=CC(=C(N2)N3CC4C(C3)C4N)F)=O)C(=O)O)C=5C(=CC(F)=CC5)F","-","-","AUTO_564","Trovafloxacin","A139796","32379452","-","-","High","Train","oral","WVPSKSLAZQPAKQ-SOSAQKQKSA"
"CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O","-","-","AUTO_565","Sulindac","A139796","32379452","-","-","High","Train","oral","MLKXDPUZXIRXEP-MFOYZWKCSA"
"CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C3CC3)C4=CC=CC=C4F)S1","-","-","AUTO_566","Prasugrel","A139796","32379452","-","-","High","Train","oral","DTGLZDAWLRGWQN-UHFFFAOYSA"
"S1C2N(C(=O)C2NC(=O)C(=NOC)C=3N=C(SC3)N)C(=C(C1)CSC=4SC(=C(N4)C)CC(O)=O)C(O)=O","-","-","AUTO_567","Cefodizime","A139796","32379452","-","-","Low","Train","oral","XDZKBRJLTGRPSS-BGZQYGJUSA"
"S(C(C1=C(N2C(OC1([H])[H])(C(OC([H])([H])[H])(N(C(=O)C(C3=C(C(=C(O[H])C(=C3[H])[H])[H])[H])(C(O[H])=O)[H])[H])C2=O)[H])C(O[H])=O)([H])[H])C=4N(N=NN4)C([H])([H])[H]","-","-","AUTO_568","Latamoxef","A139796","32379452","-","-","Low","Train","oral","JWCSIUVGFCSJCK-CAVRMKNVSA"
"N1(C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C2=NN=C(O2)C)C(=O)NCC3=CC=C(C=C3)F)C","-","-","AUTO_570","Raltegravir","A139796","32379452","-","-","Low","Train","oral","CZFFBEXEKNGXKS-UHFFFAOYSA"
"C1(C=2C(C=CC=3C1=CC=CC3)=CC=CC2)=CCCN(C)C","-","-","AUTO_571","cyclobenzaprine","A139796","32379452","-","-","High","Train","oral","JURKNVYFZMSNLP-UHFFFAOYSA"
"N1(C(=NC=C1)C)CCC(C(=O)N)(C=2C=CC=CC2)C3=CC=CC=C3","-","-","AUTO_572","Imidafenacin","A139796","32379452","-","-","High","Train","oral","SQKXYSGRELMAAU-UHFFFAOYSA"
"CCOC(=O)OC(C)OC1=C(N(S(=O)(=O)C2=CC=CC=C21)C)C(=O)NC3=CC=CC=N3","-","-","AUTO_573","ampiroxicam","A139796","32379452","-","-","Low","Train","oral","LSNWBKACGXCGAJ-UHFFFAOYSA"
"C=12OC3=C(CN4CCCCC4)C(OC)=CC=C3C(=O)C1C=CC=C2","-","-","AUTO_574","Pimexone","A139796","32379452","-","-","High","Train","oral","PYSOHOOUXFWCFF-UHFFFAOYSA"
"C=1C=C(O)C(CN(CC)CC)=CC1NC2=C3C=CC(Cl)=CC3=NC=C2","-","-","AUTO_575","amodiaquine","A139796","32379452","-","-","High","Train","oral","OVCDSSHSILBFBN-UHFFFAOYSA"
"S1C(CC2=CC=C(OCCC3=NC=C(CC)C=C3)C=C2)C(=O)NC1=O","-","-","AUTO_576","Pioglitazone","A139796","32379452","-","-","High","Train","oral","HYAFETHFCAUJAY-UHFFFAOYSA"
"S1C2(N(C(=O)C2(N(C(=O)C(=NOC([H])([H])[H])C=3OC(=C(C3[H])[H])[H])[H])[H])C(=C(C1([H])[H])C(OC(=O)N([H])[H])([H])[H])C(OC(OC(=O)C([H])([H])[H])(C([H])([H])[H])[H])=O)[H]","-","-","AUTO_577","Cefuroxime axetil","A139796","32379452","-","-","High","Train","oral","KEJCWVGMRLCZQQ-YJBYXUATSA"
"NC1=NC(N)=C2N=C(CN(C)C3=CC=C(C(NC(CCC(O)=O)C(O)=O)=O)C=C3)C=NC2=N1","-","-","AUTO_578","Methotrexate","A139796","32379452","-","-","High","Train","oral","FBOZXECLQNJBKD-UHFFFAOYSA"
"N1(CC(C=2C=CC(=CC2)Cl)O)CCC(CC3=CC=C(C=C3)F)CC1","-","-","AUTO_579","Eliprodil","A139796","32379452","-","-","Low","Train","oral","GGUSQTSTQSHJAH-UHFFFAOYSA"
"CN(CCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2)C","-","-","AUTO_580","Amitriptyline","A139796","32379452","-","-","Low","Train","oral","KRMDCWKBEZIMAB-UHFFFAOYSA"
"CNCCCC12C=3C=CC=CC3C(CC1)C4=CC=CC=C42","-","-","AUTO_581","Maprotiline","A139796","32379452","-","-","High","Train","oral","QSLMDECMDJKHMQ-UHFFFAOYSA"
"CNCC(O)CC12CCC(C3=CC=CC=C13)C4=CC=CC=C24","-","-","AUTO_582","LEVOPROTILINE","A139796","32379452","-","-","Low","Train","oral","FDXQKWSTUZCCTM-UHFFFAOYSA"
"C1=2C34C5(C(N(CC6CC6)CC3)CC1=CC=C(C2OC4C(=O)CC5)O)O","-","-","AUTO_583","naltrexone","A139796","32379452","-","-","Low","Train","oral","DQCKKXVULJGBQN-UHFFFAOYSA"
"ClC1=CC2=C(C=C1)SC=3C(=CC=CC3)N2CCCN4CCN(C)CC4","-","-","AUTO_584","prochlorperazine","A139796","32379452","-","-","Low","Train","oral","WIKYUJGCLQQFNW-UHFFFAOYSA"
"O(C(C1=CC=CC=C1)C2=CC=C(C=C2)Cl)CCN3CCCCC3","-","-","AUTO_585","Cloperastine","A139796","32379452","-","-","Low","Train","oral","FLNXBVJLPJNOSI-UHFFFAOYSA"
"CC1=NC=C(C=C1)NC(=O)NC2=CC=CC(=C2F)CN3CCN(CC3)C(=O)OC","-","-","AUTO_586","Omecamtiv mecarbil","A139796","32379452","-","-","High","Train","oral","RFUBTTPMWSKEIW-UHFFFAOYSA"
"O(C1(C(C2(C(C(N3C(C2([H])[H])(C=4N(C=5C(C4C(C3([H])[H])([H])[H])=C(C(=C(C5[H])[H])[H])[H])[H])[H])([H])[H])(C(C1([H])[H])([H])[H])[H])[H])(C(OC([H])([H])[H])=O)[H])[H])[H]","-","-","AUTO_587","Yohimbine","A139796","32379452","-","-","Low","Train","oral","BLGXFZZNTVWLAY-SCYLSFHTSA"
"OC(CNC(CCC1=CC=2OCOC2C=C1)C)C3=CC(=C(O)C=C3)C(=O)N","-","-","AUTO_588","MEDROXALOL","A139796","32379452","-","-","Low","Train","oral","MPQWSYJGFLADEW-UHFFFAOYSA"
"COC(=O)C1=C(C)NC(C)=C(C1C2=CC=CC=C2[N+]([O-])=O)C(=O)OCC(C)C","-","-","AUTO_589","Nisoldipine","A139796","32379452","-","-","Low","Train","oral","VKQFCGNPDRICFG-GOSISDBHSA"
"C=12N(C3=C(C=CC=C3)SC1C=CC(=C2)C(CC)=O)CC(N(C)C)C","-","-","AUTO_590","Propiomazine","A139796","32379452","-","-","Low","Train","oral","UVOIBTBFPOZKGP-CQSZACIVSA"
"O=C1C2(C(C3C(CC2)C4(C(C(C3)=C)=CC(=O)C=C4)C)CC1)C","-","-","AUTO_591","Exemestane","A139796","32379452","-","-","Low","Train","oral","BFYIZQONLCFLEV-DAELLWKTSA"
"C1=2C3C(C4C(C(C#C)(CC4)O)(CC3)C)CCC1=CC(=CC2)O","-","-","AUTO_592","EthinylEstradiol","A139796","32379452","-","-","Low","Train","oral","BFPYWIDHMRZLRN-LASHMREHSA"
"S(OC1=CC=C(CCOC2=CC=C(CC(OCC)C(O)=O)C=C2)C=C1)(=O)(=O)C","-","-","AUTO_593","tesaglitazar","A139796","32379452","-","-","High","Train","oral","CXGTZJYQWSUFET-IBGZPJMESA"
"C=1(C(C(C(=O)OCC)=C(NC1C)COCCN)C=2C(Cl)=CC=CC2)C(=O)OC","-","-","AUTO_594","Amlodipine","A139796","32379452","-","-","High","Train","oral","HTIQEAQVCYTUBX-KRWDZBQOSA"
"CCN(C(C1C=C2C([H])(N(C)C1)CC=3C4=C(C=CC=C24)NC3)=O)CC","-","-","AUTO_595","Lysergide","A139796","32379452","-","-","High","Train","oral","VAYOSLLFUXYJDT-RDTXWAMCSA"
"O=C(NC(CC)CO)C1CN(C2C(C3=C4C(C2)=CNC4=CC=C3)=C1)C","-","-","AUTO_596","Methylergonovine","A139796","32379452","-","-","High","Train","oral","UNBRKDKAWYKMIV-QWQRMKEZSA"
"CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=CC=C4","-","-","AUTO_597","Perazine","A139796","32379452","-","-","Low","Train","oral","WEYVCQFUGFRXOM-UHFFFAOYSA"
"OC(CCN1CCCCC1)(C=2C=CC=CC2)C=3C=CC=CC3","-","-","AUTO_598","Pridinol","A139796","32379452","-","-","High","Train","oral","RQXCLMGKHJWMOA-UHFFFAOYSA"
"N#CCC1(C2(C(C3CCC4=CC(=O)CCC4=C3CC2)CC1)C)O","-","-","AUTO_599","Dienogest","A139796","32379452","-","-","High","Train","oral","AZFLJNIPTRTECV-FUMNGEBKSA"
"O(CC1C(CCN(C1)C)C2=CC=CC=C2)C3=CC=C(OC)C=C3","-","-","AUTO_600","FEMOXETINE","A139796","32379452","-","-","Low","Train","oral","OJSFTALXCYKKFQ-UHFFFAOYSA"
"CC1=C(SC=C1)C(C2=C(C)C=CS2)=CCCN3CC(C(O)=O)CCC3","-","-","AUTO_601","Tiagabine","A139796","32379452","-","-","High","Train","oral","PBJUNZJWGZTSKL-MRXNPFEDSA"
"C1(=CC(C(CNC(CCC=2C=CC=CC2)C)O)=CC=C1O)C(=O)N","-","-","AUTO_602","Dilevalol","A139796","32379452","-","-","Low","Train","oral","SGUAFYQXFOLMHL-ACJLOTCBSA"
"N1(C(C(C2=CC=C(C=C2)O)O)C)CCC(CC1)(C3=CC=CC=C3)O","-","-","AUTO_603","Traxoprodil","A139796","32379452","-","-","Low","Train","oral","QEMSVZNTSXPFJA-HNAYVOBHSA"
"C1(C=2C=C(OC3CCCC3)C(=CC2)OC)(C#N)CCC(C(=O)O)CC1","-","-","AUTO_604","Cilomilast","A139796","32379452","-","-","High","Train","oral","CFBUZOUXXHZCFB-UHFFFAOYSA"
"N1(CC(C)CN(C)C)C=2C=CC=CC2CCC=3C=CC=CC13","-","-","AUTO_605","Trimipramine","A139796","32379452","-","-","Low","Train","oral","ZSCDBOWYZJWBIY-UHFFFAOYSA"
"OC1C23C(N(C=4C2=CC=CC4)C)C5N6C(C1C(C5)C(C6O)CC)C3","-","-","AUTO_606","ajmaline","A139796","32379452","-","-","Low","Train","oral","CJDRUOGAGYHKKD-QFTSDIPNSA"
"O=C1CCC2C(CCC3C2CCC4(C)C3CCC4(C#C)O)=C1","-","-","AUTO_607","Norethindrone","A139796","32379452","-","-","High","Train","oral","VIKNJXKGJWUCNN-UHFFFAOYSA"
"O=C1N2N(CCCC2C(O)=O)CCCC1NC(CCC3=CC=CC=C3)C(O)=O","-","-","AUTO_608","Cilazaprilat","A139796","32379452","-","-","Low","Train","oral","UVAUYSRYXACKSC-ULQDDVLXSA"
"Cl.O=C(N1C(CN(C1=O)C)C(O)=O)C(NC(CCC2=CC=CC=C2)C(OCC)=O)C","-","-","AUTO_609","imidapril","A139796","32379452","-","-","Low","Train","oral","LSLQGMMMRMDXHN-GEUPQXMHSA"
"COC=1C=CC(CCNCC(O)COC2=CC(C)=CC=C2)=CC1OC","-","-","AUTO_610","Bevantolol","A139796","32379452","-","-","High","Train","oral","HXLAFSUPPDYFEO-UHFFFAOYSA"
"C=12OC(=O)C(CCN(CC)CC)=C(C)C1C=CC(OCC(=O)OCC)=C2","-","-","AUTO_611","Carbocromen","A139796","32379452","-","-","Low","Train","oral","KLOIYEQEVSIOOO-UHFFFAOYSA"
"CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C2=CC=CC=C2","-","-","AUTO_612","EMEPRONIUM","A139796","32379452","-","-","Low","Train","oral","JEJBJBKVPOWOQK-UHFFFAOYSA"
"N1(C([H])(C([H])([H])C([H])([H])C1([H])[H])C(=O)[O-])C(=O)C([H])([N+]([H])([H])C([H])(C([H])([H])C([H])([H])C=2C([H])=C([H])C([H])=C([H])C2[H])C(=O)[O-])C([H])([H])[H]","-","-","AUTO_613","Enalaprilat","A139796","32379452","-","-","Low","Train","oral","LZFZMUMEGBBDTC-QEJZJMRPSA"
"C=1(C(=CC=C(C1)CC(NCCOC=2C(=CC=CC2)OCC)C)OC)S(N)(=O)=O","-","-","AUTO_614","tamsulosin","A139796","32379452","-","-","High","Train","oral","DRHKJLXJIQTDTD-UHFFFAOYSA"
"O=C(N(C1(C(C2(C(N(C1([H])[H])C([H])([H])[H])(C(C=3C4=C2C(=C(C(=C4N(C3[H])[H])[H])[H])[H])([H])[H])[H])[H])([H])[H])[H])[H])N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H]","-","-","AUTO_615","Terguride","A139796","32379452","-","-","Low","Train","oral","JOAHPSVPXZTVEP-NXVRBGIVSA"
"C(N1CCC(OCC(=O)OCC)CC1)(C(NC(C2=CC=C(C(NO)=N)C=C2)=O)C)=O","-","-","AUTO_616","Sibrafiban","A139796","32379452","-","-","Low","Train","oral","WBNUCLPUOSXSNJ-ZDUSSCGKSA"
"OC1(C2(C(C3C(CC2)C4C(CC3)=CCCC4)CC1)C)C#C","-","-","AUTO_617","Lynestrenol","A139796","32379452","-","-","Low","Train","oral","YNVGQYHLRCDXFQ-XGXHKTLJSA"
"O(C(=O)C(=C(C(=C(C(=C(C(=C(C=1C(C(C(C(C1C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])C([H])([H])[H])[H])[H])[H])C([H])([H])[H])[H])[H]","-","-","AUTO_618","tretinoin","A139796","32379452","-","-","High","Train","oral","SHGAZHPCJJPHSC-YCNIQYBTSA"
"CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C","-","-","AUTO_619","FLUOXYMESTERONE","A139796","32379452","-","-","Low","Train","oral","YLRFCQOZQXIBAB-UHFFFAOYSA"
"O=C1N(C)C(=O)C=C(NCCCN2CCN(CC2)C=3C=CC=CC3OC)N1C","-","-","AUTO_620","Urapidil","A139796","32379452","-","-","High","Train","oral","ICMGLRUYEQNHPF-UHFFFAOYSA"
"O(C(=O)N1C(C(N(C(C1([H])[H])([H])[H])C2=NC=3C(C(=N2)N([H])[H])=C(C(OC([H])([H])[H])=C(OC([H])([H])[H])C3OC([H])([H])[H])[H])([H])[H])([H])[H])C(C(O[H])(C([H])([H])[H])C([H])([H])[H])([H])[H]","-","-","AUTO_621","Trimazosin","A139796","32379452","-","-","High","Train","oral","YNZXWQJZEDLQEG-UHFFFAOYSA"
"O(C1CC2[N+](C(CC2)C1)(C(C)C)C)C(=O)C(CO)C3=CC=CC=C3","-","-","AUTO_622","ipratropium","A139796","32379452","-","-","Low","Train","oral","OEXHQOGQTVQTAT-IPHBXJNRSA"
"OC(C1CCCCC1)(C2=CC=CC=C2)CCN3CCCCC3","-","-","AUTO_623","Trihexyphenidyl","A139796","32379452","-","-","High","Train","oral","HWHLPVGTWGOCJO-UHFFFAOYSA"
"C1(C(=O)OCCOCCN(CC)CC)(C2=CC=CC=C2)CCCC1","-","-","AUTO_624","Carbetapentane","A139796","32379452","-","-","Low","Train","oral","CFJMRBQWBDQYMK-UHFFFAOYSA"
"C1C(CC[NH+]1C2CCCCC2OCCC=3C=CC(=C(C3)OC)OC)O","-","-","AUTO_625","Vernakalant","A139796","32379452","-","-","Low","Train","oral","VBHQKCBVWWUUKN-KZNAEPCWSA"
"FC(F)(C1(OC2C(C(C(=O)C2)CCCCCCC(O)=O)CC1)O)CCCC","-","-","AUTO_626","Lubiprostone","A139796","32379452","-","-","Low","Train","oral","WGFOBBZOWHGYQH-DKYLXPRQSA"
