CMPD_CHEMBLID,exp,smiles,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule
CHEMBL473967,1.32,CC1(C)Oc2ncnc(N)c2N=C1c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,394.4750000000002,6,2,4.099100000000003,1
CHEMBL2171037,1.7,CN(C)c1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,555.5280000000001,6,1,4.465500000000004,0
CHEMBL2335887,2.78,COCCC(=O)Nc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,399.45400000000006,6,2,4.410400000000003,1
CHEMBL2158782,2.54,Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,489.0310000000003,4,1,5.038620000000004,0
CHEMBL235851,3.3,COc1cc2ncnc(Nc3ccc(Cl)c(O)c3)c2cc1OC,331.7590000000001,6,2,3.749600000000002,1
CHEMBL2325736,2.2,CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,506.03200000000027,7,4,1.7058000000000006,0
CHEMBL1684984,1.2,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,377.4300000000003,9,1,-0.3254999999999997,1
CHEMBL414017,2.22,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,334.21000000000004,5,3,3.7131000000000007,1
CHEMBL1917430,0.79,Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O,409.91600000000017,5,1,4.242420000000003,1
CHEMBL1783285,2.75,COc1cc(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c(OC)nn1,384.3710000000002,8,2,1.7174999999999998,1
CHEMBL481400,2.3,CN1CCN(c2ccc3ncc(C(N)=O)c(Nc4ccc(F)cc4F)c3c2)CC1,397.4290000000001,5,2,3.107300000000002,1
CHEMBL519422,2.53,CCn1c(-c2ccnc(Nc3ccc(C(=O)NC)cc3)n2)cnc1C,336.39900000000006,6,2,2.7716200000000013,1
CHEMBL445102,2.25,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,340.8540000000001,2,2,4.304900000000003,1
CHEMBL2088094,3.63,CCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)n[nH]1,392.26099999999997,7,3,3.5668200000000008,1
CHEMBL256322,0.95,CCNCc1cnc(-c2ccc(C(=O)Nc3ccccc3N)cc2)s1,352.4630000000001,5,3,3.754100000000002,1
CHEMBL2164677,2.77,N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,382.4390000000001,3,2,2.63788,1
CHEMBL1209430,3.23,O=S(=O)(Cc1cc(Cl)cc(Cl)c1)NCC(c1ccccc1)N1CCCCCC1,441.4240000000003,3,1,5.030100000000004,0
CHEMBL2171990,0.67,CS(=O)(=O)c1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1,432.5460000000002,6,1,1.1848800000000004,1
CHEMBL2346967,2.9,N#Cc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,387.3690000000001,7,0,2.3369800000000005,1
CHEMBL1502,2.0,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,383.3760000000001,6,1,2.8843000000000005,1
CHEMBL586702,3.04,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,417.4200000000003,9,0,1.8212999999999995,1
CHEMBL1950842,1.46,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C(C)(C)C,402.58300000000014,4,3,1.9485000000000017,1
CHEMBL1345229,2.26,CC1CCN(C(=O)c2scc3c2OCCO3)CC1,267.34999999999997,4,0,2.3914,1
CHEMBL448483,3.1,C[C@H](NC1=NC(=O)C(C)(C(F)(F)F)S1)c1ccccc1F,320.311,3,1,3.426700000000001,1
CHEMBL1538897,3.4,COc1ccc(Cl)cc1NC(=O)CCS(=O)(=O)c1ccc(Br)cc1,432.72300000000007,4,1,3.9136000000000024,1
CHEMBL2335881,1.86,COCCNCc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,385.47100000000006,6,2,4.171400000000002,1
CHEMBL1302214,0.98,Nc1ccc(S(=O)(=O)N2CCCC2)cc1,226.30099999999996,3,1,1.0533000000000001,1
CHEMBL480818,3.89,CC[C@H](NC(=O)c1c(N)c(-c2ccccc2)nc2ccccc12)c1ccccc1,381.4790000000001,3,2,5.3651000000000035,0
CHEMBL2171991,1.99,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccccc3)CC2)CC1,380.49200000000013,4,1,2.31398,1
CHEMBL219445,4.04,COc1cc2ncnc(N3CC[C@@H](Oc4cnc5ccccc5n4)C3)c2cc1OC,403.4420000000002,8,0,3.2479000000000013,1
CHEMBL2070940,2.1,CCc1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1,415.5630000000002,6,1,2.3328800000000003,1
CHEMBL1562923,2.5,Cc1ccc(-n2c(C)cc(C(=O)NS(=O)(=O)c3ccc(C)cc3)c2C)cc1,382.4850000000001,4,1,3.8296800000000024,1
CHEMBL1683934,2.16,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,640.8250000000003,7,5,6.967500000000008,0
CHEMBL2011924,2.63,CNc1c(Cl)cnc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc12,387.8710000000002,6,2,3.0310000000000015,1
CHEMBL2088121,-0.62,COc1c(N2CCO[C@@H](CN(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,419.4530000000002,7,1,1.9490999999999998,1
CHEMBL1870155,3.01,O=C(NC1CCCCC1)c1cccnc1Sc1ccccc1,312.43800000000005,3,1,4.295300000000004,1
CHEMBL135,3.72,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,272.3879999999999,2,2,3.6092000000000026,1
CHEMBL1405,3.4,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,270.37199999999996,2,1,3.817400000000002,1
CHEMBL1778653,2.77,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,401.4060000000002,4,1,3.338520000000001,1
CHEMBL396043,4.37,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12,423.5140000000001,8,3,4.023800000000003,1
CHEMBL331019,3.6,O=C(CSc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,348.4270000000001,4,1,4.043400000000002,1
CHEMBL203854,3.24,O=c1c(-c2ccc([N+](=O)[O-])cc2)coc2cc(O)cc(O)c12,299.23800000000006,6,2,2.779400000000001,1
CHEMBL380673,3.46,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21,479.5240000000001,6,0,3.8732000000000033,1
CHEMBL2107486,2.1,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,497.63900000000024,10,1,1.6656999999999995,1
CHEMBL2087625,4.26,Cc1oc(C#N)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,500.9460000000002,9,0,3.9967000000000033,0
CHEMBL216749,2.7,COc1cc2c(NC(=O)Nc3c(Cl)cccc3Cl)ncnc2cc1OCC1CCN(C)CC1,490.39100000000036,6,2,5.3098000000000045,0
CHEMBL1917450,-0.83,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,456.9290000000002,6,2,2.8920199999999996,1
CHEMBL2151319,2.74,C[C@H](Nc1ccc2ncn(-c3cc(C4CC4)[nH]n3)c2n1)c1ncc(F)cn1,364.38800000000003,7,2,3.1232000000000006,1
CHEMBL1778633,-0.59,Cc1cc(N(C)S(C)(=O)=O)ccc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,417.40500000000014,4,1,3.540020000000002,1
CHEMBL33899,3.89,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,354.449,1,1,6.1535000000000055,0
CHEMBL1950860,2.85,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(C(F)(F)F)cc2)C1)C(C)(C)C,470.58000000000015,4,3,2.9673000000000016,1
CHEMBL101,0.45,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.3810000000001,2,0,3.7878000000000025,1
CHEMBL1312533,2.79,CC(=O)NC1CC2CCCC(C1)N2C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,403.83200000000005,2,2,4.412300000000004,1
CHEMBL1951032,2.4,COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,479.5590000000003,10,1,2.7239200000000015,1
CHEMBL1077458,2.91,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,389.45900000000023,6,2,3.6822000000000026,1
CHEMBL2314198,2.75,O=C(O)c1[nH]c2ccccc2c1CCCOc1cccc2ccccc12,345.398,2,2,5.030900000000003,0
CHEMBL1689128,1.21,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,451.35000000000025,4,1,3.7322000000000024,1
CHEMBL1720347,1.52,Cc1nc2nc(-c3cccnc3)nn2c(O)c1Cc1ccccc1,317.352,6,1,2.791120000000001,1
CHEMBL1650732,1.91,Cc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,399.434,9,3,2.19052,1
CHEMBL213294,2.94,COc1ccc(NC(=O)CSc2nnc(C)n2-c2ccc(C)cc2)cc1,368.4620000000001,6,1,3.623540000000003,1
CHEMBL1715893,-1.4,CC1CC(CN)CC(CO)C1,157.257,2,2,0.9897999999999998,1
CHEMBL1486187,2.06,FC(F)(F)c1nnc2ccc(NCc3cccnc3)nn12,294.24000000000007,6,1,2.150199999999999,1
CHEMBL1683036,2.36,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,424.48000000000025,7,2,2.680220000000001,1
CHEMBL2216902,2.9,CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1,580.7150000000001,12,0,2.3024000000000004,0
CHEMBL61946,2.3,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,289.4190000000001,3,0,3.3834000000000026,1
CHEMBL1907194,1.38,OC1(c2ccccc2)CNCCc2ccccc21,239.31799999999996,2,2,2.0682,1
CHEMBL126,0.67,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,337.35100000000006,5,1,1.1235999999999997,1
CHEMBL2086689,3.4,C[C@@H]1CN(c2ncc(F)cn2)CCN1c1ncc(OCc2ccncc2C#N)cn1,406.4250000000001,9,0,1.96648,1
CHEMBL425300,2.9,Cc1cnc(NC(=O)Cc2ccccc2)s1,232.30800000000002,3,1,2.632720000000001,1
CHEMBL301359,1.0,c1ccc2ncncc2c1,130.15,2,0,1.6297999999999997,1
CHEMBL2325701,2.8,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3cc[nH]c23)n1,372.45,6,1,2.0061,1
CHEMBL2059909,1.41,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,346.41600000000005,7,2,1.4502999999999995,1
CHEMBL1807817,2.54,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCOCCc3ccccc3)c2s1,448.61000000000024,7,4,3.3008000000000015,1
CHEMBL1064,3.7,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,418.57400000000024,5,1,4.585600000000005,1
CHEMBL1689129,1.1,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1Cl,451.35000000000025,4,1,3.7322000000000024,1
CHEMBL254370,2.14,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccccc1,393.4430000000001,6,3,2.9968000000000012,1
CHEMBL1223457,3.18,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccccc3CO)ccc12,305.33700000000005,4,2,2.6435200000000005,1
CHEMBL184721,3.2,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,522.6050000000002,6,2,5.310220000000005,0
CHEMBL354788,1.2,NC1=NC(c2ccco2)Nc2c(F)ccc(F)c21,249.21999999999994,4,2,2.3874000000000004,1
CHEMBL561368,3.57,CC(C)NC(=O)c1cnc(N2CCC(N3C(=O)OCc4ccccc43)CC2)c(Cl)c1,428.9200000000002,5,1,3.998800000000003,1
CHEMBL1464,0.86,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,308.3330000000001,4,1,3.609600000000003,1
CHEMBL173809,3.6,CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1,334.507,2,0,5.058680000000005,0
CHEMBL326642,2.68,O=S(=O)(CCCOCCSc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,496.67600000000033,9,3,3.453400000000003,1
CHEMBL389791,2.83,C[C@@H](O)[C@@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,413.47500000000014,9,4,2.3926,1
CHEMBL51,2.9,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,395.43400000000014,5,1,2.423800000000001,1
CHEMBL1796296,2.48,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,453.5420000000003,5,2,3.6121000000000025,1
CHEMBL2163349,1.5,CS(=O)(=O)c1ccc2c3c([nH]c2c1)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3,468.5790000000004,5,2,2.4348800000000006,1
CHEMBL2335911,3.45,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(C)cc3n2)cc1,397.4820000000001,5,2,4.940920000000003,1
CHEMBL2179272,0.22,CC[C@@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,497.9790000000003,6,2,4.7771200000000045,1
CHEMBL186422,1.32,O=c1ccc2ccccc2[nH]1,145.161,1,1,1.5280999999999998,1
CHEMBL452274,0.97,CN(CCO)Cc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,348.42800000000005,5,4,1.4286999999999994,1
CHEMBL1700458,1.17,COc1ccc(C=C2SC(=O)NC2=O)cc1OC,265.28999999999996,5,1,2.0277,1
CHEMBL2158828,2.0,O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,493.43100000000027,5,1,5.216600000000006,0
CHEMBL1978713,3.85,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,341.4360000000001,5,2,3.4339400000000015,1
CHEMBL424378,1.9,CCCc1c(OCc2cccc(NC(=O)c3ccccc3C(=O)O)c2)ccc(C(C)=O)c1O,447.4870000000002,5,3,5.076800000000005,0
CHEMBL2207672,2.83,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4cc(S(C)(=O)=O)ccc34)CC2)c1Cl,582.5060000000001,7,3,3.1809200000000013,0
CHEMBL1576727,2.92,COc1ccc(C(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)cc1,341.38200000000006,3,0,3.5694000000000026,1
CHEMBL2177390,1.3,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,458.0060000000002,6,2,3.1010000000000018,1
CHEMBL2179666,-0.51,Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,514.3760000000002,6,2,3.935120000000002,0
CHEMBL22033,1.8,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ncc2ccc(NC(=O)OC3CCCC3)cc21,548.6210000000003,8,2,4.703000000000004,0
CHEMBL2207285,3.67,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NC3CC3)ccc12,609.5320000000002,7,4,2.9097,0
CHEMBL2031227,2.73,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,478.5560000000004,7,1,3.5699000000000014,1
CHEMBL2164685,3.2,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4cccc(F)c4c3C2)CC1,408.47700000000015,3,2,3.1704800000000013,1
CHEMBL1624529,0.3,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,416.3590000000001,6,2,1.8944999999999996,1
CHEMBL1399152,2.58,O=[N+]([O-])c1ccc2c(c1)nc1n2CCCCC1,231.2549999999999,4,0,2.6709000000000005,1
CHEMBL1824030,0.52,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(O)cc54)CC3)nc2N1,453.4990000000002,8,3,1.0976999999999997,1
CHEMBL2177608,1.11,CC1(c2c(C(=O)NC3C4CC5CC(C4)CC3C5)cnn2-c2ccc(C(=O)O)cc2)CC1,419.52500000000015,4,2,4.176500000000003,1
CHEMBL250516,2.46,COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)nc2c1,381.5450000000001,5,2,5.126220000000004,0
CHEMBL2321993,0.12,OCC[C@]1(c2cc3ccccc3o2)CCCNC1,245.32199999999995,3,2,2.4364,1
CHEMBL44227,3.65,Oc1ccc(-c2nc3ccc(O)cc3s2)cc1,243.28700000000003,4,2,3.3745000000000003,1
CHEMBL1682967,2.75,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2cc(CN(C)C)ccc12)c1ccccc1,485.65300000000025,4,1,5.581900000000005,0
CHEMBL1645501,1.41,CC(=O)c1ccc2[nH]c(-c3cccnc3)cc(=O)c2c1,264.284,3,1,2.792700000000001,1
CHEMBL2171024,1.23,O=C(O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,477.38800000000026,4,1,4.839600000000005,1
CHEMBL1917426,1.84,Cc1c(Sc2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O,349.8140000000001,3,1,4.978020000000002,1
CHEMBL250124,3.61,COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4cccc(OC(F)(F)F)c4)C3)nc2c1,459.5120000000001,5,2,5.963320000000006,0
CHEMBL1198335,3.9,COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1,350.422,6,2,3.9729000000000028,1
CHEMBL1683033,1.99,CCOc1cc2nnc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1,458.92500000000035,7,2,3.415300000000002,1
CHEMBL2325991,1.8,COc1ccc(C(C)NC(=O)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)cc1OC,424.50500000000017,7,3,2.1502,1
CHEMBL454616,2.8,Cc1ccc(NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)cc1NC(=O)c1ccc2ncccc2c1,488.56900000000024,5,2,4.443620000000004,1
CHEMBL2326523,2.88,Cc1ccc(C(=O)N(CCCN)[C@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,517.0730000000002,5,1,5.5949200000000054,0
CHEMBL226906,1.15,Cc1ccsc1Cn1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,373.82100000000014,5,2,2.60292,1
CHEMBL2346974,3.2,CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,517.5560000000002,8,0,3.070000000000001,0
CHEMBL1212988,2.53,Cc1cc(C)c2c(N)c(C(=O)NC3CC3)sc2n1,261.34999999999997,4,2,2.3875400000000004,1
CHEMBL393714,2.61,Cn1c(-c2ccncc2)cc2onc(-c3ccccc3)c2c1=O,303.321,5,0,3.2555000000000014,1
CHEMBL404108,1.02,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,293.725,2,2,4.158220000000002,1
CHEMBL51781,2.72,COC(=O)CCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,337.33100000000013,5,1,2.6243000000000007,1
CHEMBL1287891,0.77,NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccncc3)sc12,353.45099999999996,6,3,2.6211,1
CHEMBL1779045,2.24,Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)O[C@H]2CN3CCC2CC3)c1,404.43200000000024,3,0,4.649720000000005,1
CHEMBL1887445,3.2,CCCC(=O)N1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1,360.4610000000002,4,0,3.7455000000000025,1
CHEMBL514201,3.6,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,513.0130000000003,5,0,3.9767000000000037,0
CHEMBL1824041,0.23,N#Cc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,462.5100000000003,8,2,1.2637799999999997,1
CHEMBL259515,1.13,Cn1sc(NC(=O)c2ccccc2)nc1=O,235.26800000000003,5,1,1.0940999999999999,1
CHEMBL1922267,2.87,C[C@@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@@H]2CCN(CCN3CCOCC3)C[C@H]21,421.5070000000003,3,1,4.116600000000004,1
CHEMBL500,-0.12,CC(C)NCC(O)COc1cccc2[nH]ccc12,248.32600000000002,3,3,1.9055999999999995,1
CHEMBL1650725,1.75,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2C)n[nH]1,328.3550000000001,7,3,2.6623399999999995,1
CHEMBL2335883,1.4,CN(C)CCNCc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,398.51400000000007,6,2,4.086600000000002,1
CHEMBL91863,2.85,Cc1ccccc1Nc1ncnc2ccccc12,235.29000000000002,3,1,3.681820000000002,1
CHEMBL593300,3.11,Cn1c(CN2CCN(c3ccccc3)CC2)nc2ccccc21,306.413,4,0,2.895500000000002,1
CHEMBL205465,4.07,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCCC3)c(Cc3ccccc3C(F)(F)F)sc21,507.5780000000002,6,0,4.653400000000004,0
CHEMBL472618,2.59,N#Cc1nc(NC2CCCC2)c(N)c(N2CCOCC2)n1,288.355,7,2,1.1215799999999998,1
CHEMBL1454,0.81,c1ccc([C@H]2CN3CCSC3=N2)cc1,204.298,3,0,2.1460999999999997,1
CHEMBL1089224,3.76,CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2n1,385.4240000000002,8,2,1.6444999999999992,1
CHEMBL2086656,3.9,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cc2)CC1,446.5690000000002,6,0,3.726200000000003,1
CHEMBL1809228,4.1,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccc(N(C)C)cn23)n1,521.0250000000002,9,1,3.9314000000000027,0
CHEMBL2164678,3.0,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)CC1,408.47700000000015,3,2,3.1704800000000013,1
CHEMBL391565,1.72,COc1ccc(NC(=O)c2ccnc(N)n2)cc1,244.25400000000002,5,2,1.3196999999999997,1
CHEMBL2207654,3.02,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,609.532,7,3,2.8634000000000004,0
CHEMBL217354,3.44,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,573.7110000000004,6,4,6.900200000000008,0
CHEMBL325681,2.41,COc1cccc(-c2cc(O)c3cc(NC(C)=O)ccc3n2)c1,308.337,4,2,3.5744000000000016,1
CHEMBL2179280,1.68,CCC(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,554.0870000000002,6,2,6.193420000000006,0
CHEMBL1271394,3.21,CN(c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1)c1cccc2[nH]ncc12,394.4600000000001,7,2,3.267900000000002,1
CHEMBL364069,0.7,O=C(N[C@H]1CN2CCC1CC2)c1ccc(-c2ccccn2)s1,313.426,4,1,2.634100000000001,1
CHEMBL569720,1.92,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,353.3650000000001,8,3,2.534019999999999,1
CHEMBL495383,3.83,O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1,314.772,2,3,3.6084000000000014,1
CHEMBL1779014,3.76,COc1cc(F)ccc1-c1cncc(CNC(=O)c2ccccc2)c1,336.36600000000004,3,1,3.8263000000000025,1
CHEMBL1951081,2.82,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CSc1ccncc1,513.6410000000003,7,1,4.359600000000004,0
CHEMBL1538857,2.3,Cc1cc(Nc2ccccc2)n(CCC#N)n1,226.283,4,1,2.8488000000000007,1
CHEMBL1289926,3.8,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,386.48,4,2,4.639100000000004,1
CHEMBL2094541,1.4,COc1cc(OC)nc(-n2ncc(Cl)c(Cl)c2=O)n1,303.105,7,0,1.3465,1
CHEMBL420857,2.86,O=S(=O)(CCCOCCc1cc2ccccc2o1)CCNCCc1ccc(O)c2nc(O)sc12,504.63000000000034,9,3,3.650000000000003,0
CHEMBL1934420,0.8,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(C)CC2)cc1,475.65900000000033,6,2,3.7318400000000027,1
CHEMBL2035035,1.7,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1,340.4300000000002,4,1,4.401200000000003,1
CHEMBL128506,1.71,CN1CCN(C(=O)c2cc3ccccc3n2C)CC1,257.337,3,0,1.5659,1
CHEMBL430854,2.6,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,413.90900000000005,7,3,3.9185000000000016,1
