Name,SMILES,%F,label_cutoff_50%,our model predition_50%,label_cutoff_20%,our model predition_20%,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule,logK(%F)
naftopidil,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,7.0,0,0,0.0,0.0,392.4990000000001,5,1,3.410300000000002,1,-1.1233849085396783
benazepril,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,18.0,0,0,0.0,1.0,424.49700000000024,5,2,2.5731,1,-0.6585413472804106
valsartan,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,23.0,0,0,1.0,1.0,435.52800000000013,5,2,4.161700000000002,1,-0.524762889154889
donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,99.0,1,1,1.0,1.0,379.50000000000017,4,0,4.361100000000004,1,1.99563519459755
edoxaban,CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,45.0,0,0,1.0,1.0,548.0690000000001,8,3,1.2896000000000014,0,-0.08715017571890014
fluocinolone,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,6.7,0,0,0.0,0.0,452.49400000000026,6,2,2.366800000000001,1,-1.1438068410456734
doxapram,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,64.0,1,1,1.0,1.0,378.5160000000001,3,0,3.173300000000001,1,0.2498774732165999
drospirenone,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,76.0,1,1,1.0,1.0,366.5010000000002,3,0,4.305900000000004,1,0.5006023505691853
eplerenone,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,69.0,1,1,1.0,1.0,414.4980000000003,6,0,3.124500000000002,1,0.3474873969029826
fluocinolone,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,6.7,0,0,0.0,0.0,434.50400000000025,6,2,2.2747000000000006,1,-1.1438068410456734
drotaverine,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,58.0,1,1,1.0,1.0,397.51500000000016,5,1,4.925200000000005,1,0.1401787031650368
megestrol,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,90.0,1,1,1.0,1.0,384.51600000000025,4,0,4.575300000000005,1,0.9542425094393249
dixyrazine,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,7.0,0,0,0.0,0.0,427.614,6,1,3.5519000000000025,1,-1.1233849085396783
pipotiazine,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,26.0,0,0,1.0,1.0,475.6800000000003,6,1,4.024100000000003,1,-0.4542583717601582
ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(O)=Nc2c(C)cccc2C)CC1,42.5,0,0,1.0,1.0,427.5450000000002,6,2,2.9575400000000007,1,-0.13127891463931898
nafronyl,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,30.0,0,0,1.0,1.0,383.5320000000002,4,0,4.452600000000004,1,-0.36797678529459443
denaverine,CCC(CC)COC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,37.0,0,0,1.0,1.0,383.532,4,0,4.4878000000000045,1,-0.2311388253865867
bepridil,CC(C)COCC(CN1CCCC1)N(Cc1ccccc1)c1ccccc1,61.0,1,1,1.0,1.0,366.549,3,0,4.830200000000005,1,0.19426522798426782
megestrol,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,10.0,0,0,0.0,0.0,386.53200000000027,4,0,4.655200000000004,1,-0.9542425094393249
ximelagatran,CCOC(=O)CNC(C(=O)N1CCC1C(O)=NCc1ccc(C(N)=NO)cc1)C1CCCCC1,21.0,0,0,1.0,1.0,473.5740000000003,7,4,1.9401000000000024,1,-0.5754077965565222
nabilone,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,20.0,0,0,1.0,1.0,372.5490000000002,3,1,6.264000000000007,0,-0.6020599913279624
lovastatin,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,5.0,0,0,0.0,0.0,404.54700000000025,5,1,4.195500000000004,1,-1.278753600952829
Ursodeoxycholic acid,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,38.0,0,0,1.0,1.0,392.5800000000002,3,3,4.477900000000004,1,-0.21260809288144372
neomycin,NCC1OC(COC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,3.0,0,0,0.0,0.0,628.6770000000004,19,13,-8.852800000000018,0,-1.5096504795465824
azilsartan,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,60.0,1,1,1.0,1.0,456.45800000000014,7,2,4.191800000000002,1,0.17609125905568124
eltrombopag,Cc1ccc(-n2[nH]c(C)c(N=Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c2=O)cc1C,50.0,1,1,1.0,1.0,442.47500000000025,6,3,5.577060000000005,0,0.0
cefoperazone,CCN1CCN(C(O)=NC(C(O)=NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,10.0,0,0,0.0,0.0,645.6800000000003,13,4,-0.0672999999999985,0,-0.9542425094393249
amiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,46.0,0,0,1.0,1.0,645.3190000000002,4,0,6.936200000000007,0,-0.06963592814139442
adimolol,CC(C)(CCn1c(O)nc2ccccc21)NCC(O)COc1cccc2ccccc12,33.0,0,0,1.0,1.0,419.5250000000002,6,3,4.093300000000003,1,-0.307560862822939
moexiprilate,COc1cc2c(cc1OC)CN(C(=O)C(C)NC(CCc1ccccc1)C(=O)O)C(C(=O)O)C2,22.0,0,0,1.0,1.0,470.5220000000003,6,3,2.1058000000000003,1,-0.5496719218682742
nefazodone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,20.0,0,0,1.0,1.0,470.01700000000034,7,0,3.5519000000000025,1,-0.6020599913279624
dextromoramide,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,99.0,1,1,1.0,1.0,392.543,3,0,3.5634000000000023,1,1.99563519459755
alvimopan,CC1CN(CC(Cc2ccccc2)C(O)=NCC(=O)O)CCC1(C)c1cccc(O)c1,6.0,0,0,0.0,0.0,424.5410000000002,4,3,3.891700000000002,1,-1.1949766032160551
ifetroban,CCCCCN=C(O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,48.0,0,0,1.0,1.0,440.54000000000025,5,2,4.690300000000004,1,-0.03476210625921192
capreomycin,N=C(O)NC=C1N=C(O)C(CN=C(O)CC(N)CCCN)N=C(O)C(CO)N=C(O)C(N)CN=C(O)C(C2CCNC(=N)N2)N=C1O,1.0,0,0,0.0,0.0,668.7170000000001,12,16,-2.569259999999997,0,-1.99563519459755
deferoxamine,CC(=O)N(O)CCCCCN=C(O)CCC(=O)N(O)CCCCCN=C(O)CCC(=O)N(O)CCCCCN,2.0,0,0,0.0,0.0,560.6930000000002,9,6,2.6027000000000013,0,-1.6901960800285136
tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,56.0,1,1,1.0,1.0,448.9500000000001,3,2,5.683140000000005,0,0.10473535052001298
rupatadine,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,50.0,1,1,1.0,1.0,415.96800000000025,3,0,5.6349200000000055,0,0.0
flunarizine,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,85.0,1,1,1.0,1.0,404.5040000000001,2,0,5.3852000000000055,0,0.7533276666586115
verlukast,CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,99.99,1,1,1.0,1.0,515.1000000000001,5,1,6.476600000000006,0,3.9999565683799703
barnidipine,COC(=O)C1=CNC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,1.0,0,0,0.0,0.0,477.51700000000017,8,1,3.430200000000002,1,-1.99563519459755
ketoconazole,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,75.0,1,1,1.0,1.0,531.4399999999999,7,0,4.205800000000003,0,0.47712125471966244
toremifene,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,99.0,1,1,1.0,1.0,405.969,2,0,6.215000000000006,0,1.99563519459755
clomiphene,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,90.0,1,1,1.0,1.0,405.9690000000001,2,0,6.562600000000006,0,0.9542425094393249
cinnarizine,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,75.0,1,1,1.0,1.0,368.5240000000001,2,0,5.1070000000000055,0,0.47712125471966244
pyrvinium,Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,5.0,0,0,0.0,0.0,382.5310000000001,2,0,5.308240000000004,0,-1.278753600952829
bosutinib,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,18.0,0,0,0.0,0.0,530.4560000000004,7,1,4.612280000000005,0,-0.6585413472804106
almitrine,C=CCN=c1nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)[nH]c(=NCC=C)[nH]1,63.0,1,1,1.0,1.0,477.5630000000002,5,2,3.101000000000001,1,0.2311388253865867
levocabastine,CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,99.0,1,1,1.0,1.0,420.5280000000002,3,1,4.894080000000004,1,1.99563519459755
tamoxifen,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,99.99,1,1,1.0,1.0,371.524,2,0,5.9961000000000055,0,3.9999565683799703
halofantrine,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,6.3000002,0,0,0.0,0.0,500.4320000000002,2,1,8.644300000000001,0,-1.172399026720081
delapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,55.0,1,0,1.0,1.0,452.55100000000033,5,2,2.6096000000000004,1,0.0871501757189002
cerivastatin,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,60.0,1,1,1.0,1.0,459.5580000000002,5,3,4.8807000000000045,1,0.17609125905568124
trospium,CCC1CC(OC(=O)C(O)(c2ccccc2)c2ccccc2)CC(C)[N+]12CCCC2,10.0,0,0,0.0,0.0,408.5620000000003,3,1,4.405800000000004,1,-0.9542425094393249
zatebradine,COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,50.0,1,0,1.0,1.0,456.58300000000025,6,0,3.2128000000000014,1,0.0
cabergoline,C=CCN1CC(C(=O)N(CCCN(C)C)C(O)=NCC)CC2c3cccc4[nH]cc(c34)CC21,65.0,1,0,1.0,1.0,451.61500000000024,4,2,3.3983000000000025,1,0.26884531229257996
tiapamil,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,42.5,0,0,1.0,0.0,555.7150000000003,9,0,3.0618000000000016,0,-0.13127891463931898
pinaverium,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,0.5,0,0,0.0,0.0,511.52100000000047,4,0,5.292300000000005,0,-2.298853076409707
ritanserin,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,75.0,1,1,1.0,1.0,477.58000000000015,5,0,5.483020000000005,0,0.47712125471966244
pimozide,Oc1nc2ccccc2n1C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,50.0,1,1,1.0,1.0,447.5290000000001,4,1,5.879200000000005,0,0.0
cefcanel,Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(N=C(O)C(OC(=O)C(C)N)c4ccccc4)C3SC2)s1,40.0,0,0,1.0,0.0,661.7400000000002,15,2,2.662640000000001,0,-0.17609125905568127
bosentan,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,49.0,0,0,1.0,1.0,551.6250000000002,10,2,4.203900000000004,0,-0.017374096069422692
doxorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,5.0,0,0,0.0,0.0,543.5250000000003,12,6,0.0012999999999993,0,-1.278753600952829
asimadoline,CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,40.0,0,0,1.0,1.0,414.5490000000002,3,1,4.084800000000003,1,-0.17609125905568127
lonafarnib,N=C(O)N1CCC(CC(=O)N2CCC(C3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,70.0,1,1,1.0,1.0,638.8319999999999,3,2,6.323970000000005,0,0.36797678529459443
nicardipine,COC(=O)c1c(C)cc([N+](=O)[O-])c(C(=O)OCCN(C)Cc2ccccc2)c1C1C=C(C)NC(C)=C1,23.0,0,0,1.0,1.0,493.5600000000002,8,1,4.4730200000000035,1,-0.524762889154889
naringin,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,20.0,0,0,1.0,0.0,580.5390000000003,14,8,-1.165200000000001,0,-0.6020599913279624
moexipril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,13.0,0,0,0.0,0.0,498.5760000000004,7,2,2.5843,1,-0.8255759003117817
repaglinide,CCOc1cc(CC(O)=NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,56.0,1,1,1.0,1.0,452.5950000000003,4,2,6.060200000000005,0,0.10473535052001298
ivabradine,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CC1Cc3cc(OC)c(OC)cc31)CC2,40.0,0,0,1.0,1.0,468.59400000000034,6,0,3.3100000000000023,1,-0.17609125905568127
darunavir,CC(C)CN(CC(O)C(Cc1ccccc1)N=C(O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,37.0,0,0,1.0,1.0,547.6740000000002,8,3,2.5797,0,-0.2311388253865867
alfacalcidol,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,71.0,1,1,1.0,1.0,400.64700000000016,2,2,6.589800000000009,0,0.38886035082011916
calcitriol,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,61.0,1,1,1.0,1.0,416.6460000000002,3,3,5.704700000000008,0,0.19426522798426782
paricalcitol,CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,72.0,1,1,1.0,1.0,416.6460000000003,3,3,5.560600000000008,0,0.41017446508904926
diltiazem,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,38.0,0,0,1.0,1.0,386.6640000000002,1,1,7.388700000000009,0,-0.21260809288144372
nilotinib,Cc1cn(-c2cc(N=C(O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,30.0,0,0,1.0,1.0,529.5260000000001,7,2,6.7398400000000045,0,-0.36797678529459443
raloxifene,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,2.0,0,0,0.0,0.0,473.5940000000001,6,2,6.075200000000007,0,-1.6901960800285136
darifenacin,N=C(O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,17.0,0,0,0.0,0.0,426.5600000000003,3,2,5.007470000000005,0,-0.6886291709978
astemizole,COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,50.0,1,1,1.0,1.0,458.58100000000024,4,1,4.7732000000000046,1,0.0
menogaril,COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,32.0,0,0,1.0,0.0,541.5530000000003,11,5,0.8737999999999999,0,-0.32735893438633035
epirubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(CC(=O)CO)CC3OC1CC(N)C(O)C(C)O1,0.01,0,0,0.0,0.0,557.5520000000004,12,6,0.3913999999999992,0,-3.9999565683801923
lasofoxifene,Oc1ccc2c(c1)CCC(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,60.0,1,1,1.0,1.0,413.5610000000004,3,1,5.728700000000006,0,0.17609125905568124
dutasteride,C=C(Nc1cc(C(F)(F)F)ccc1C(F)(F)F)C1CCC2C3CCC4N=C(O)C=CC4(C)C3CCC12C,60.0,1,1,1.0,1.0,526.5650000000003,2,2,8.403500000000003,0,0.17609125905568124
mosapramine,OC1=NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,16.0,0,0,0.0,0.0,479.06800000000027,4,1,5.583500000000006,0,-0.7201593034059569
mifepristone,C#CC1(O)CCC2C3CCC4CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,69.0,1,1,1.0,1.0,417.5930000000002,3,1,5.096300000000006,0,0.3474873969029826
clocapramine,N=C(O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,18.0,0,0,0.0,0.0,481.08400000000023,4,2,5.822570000000007,0,-0.6585413472804106
gallopamil,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,19.0,0,0,0.0,0.0,484.6370000000003,7,0,5.101680000000005,0,-0.6297314179258208
muraglitazar,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,79.0,1,1,1.0,1.0,516.5500000000003,7,1,5.365720000000005,0,0.5754077965565222
olmesartan,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,26.0,0,0,1.0,1.0,558.5950000000003,11,2,4.170020000000003,0,-0.4542583717601582
imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,98.0,1,1,1.0,1.0,493.6150000000002,7,2,4.590320000000004,1,1.6901960800285136
etoposide,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,52.0,1,0,1.0,0.0,588.5620000000004,13,3,1.3385999999999991,0,0.03476210625921191
loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,40.0,0,0,1.0,1.0,477.0480000000002,3,1,5.088000000000005,0,-0.17609125905568127
mibefradil,CCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,75.0,1,0,1.0,1.0,479.6400000000002,4,1,6.034500000000007,0,0.47712125471966244
lymecycline,CN(C)C1C(O)=C(C(O)=NCNC(CCCCN)C(=O)O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,99.99,1,0,1.0,0.0,602.6410000000002,12,9,0.3861000000000035,0,3.9999565683799703
orlistat,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)N=CO,1.0,0,0,0.0,0.0,495.7450000000004,5,1,7.722200000000009,0,-1.99563519459755
oxalic_acid,O=C(O)C(=O)O,7.0,0,0,0.0,0.0,90.03399999999999,2,2,-0.8443999999999998,1,-1.1233849085396783
mesna,O=S(=O)([O-])CCS,62.0,1,1,1.0,1.0,141.193,4,1,-0.5385999999999997,1,0.21260809288144372
etidronate,CC(O)(P(=O)(O)O)P(=O)(O)O,5.0,0,0,0.0,0.0,206.027,3,5,-0.9922000000000002,1,-1.278753600952829
hypericin,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,20.0,0,0,1.0,1.0,504.4500000000004,8,6,5.081040000000003,0,-0.6020599913279624
antrafenine,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,99.0,1,1,1.0,1.0,588.5520000000004,6,1,6.9950000000000045,0,1.99563519459755
bafetinib,Cc1ccc(N=C(O)c2ccc(CN3CCC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,32.0,0,0,1.0,1.0,576.6270000000001,8,2,5.776620000000006,0,-0.32735893438633035
lidoflazine,Cc1cccc(C)c1N=C(O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,40.0,0,0,1.0,1.0,491.6260000000002,3,1,6.399540000000007,0,-0.17609125905568127
dihydroergosine,CC(C)CC1C(=O)N2CCCC2C2(O)OC(C)(N=C(O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)C(=O)N12,10.0,0,0,0.0,0.0,549.6720000000003,6,3,2.724800000000001,0,-0.9542425094393249
proscillaridin,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,7.0,0,0,0.0,0.0,530.6580000000004,8,4,3.013800000000002,0,-1.1233849085396783
fosinopril,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,34.0,0,0,1.0,1.0,563.6720000000004,6,1,6.121300000000007,0,-0.2880650184996136
aliskiren,COCCCOc1cc(CC(CC(N)C(O)CC(C(O)=NCC(C)(C)C(=N)O)C(C)C)C(C)C)ccc1OC,2.5,0,0,0.0,0.0,551.7690000000002,7,5,5.1837700000000035,0,-1.5910646070264993
novobiocin,COC1C(OC(=N)O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0.01,0,0,0.0,0.0,612.6320000000002,11,6,4.041190000000003,0,-3.9999565683801923
dronedarone,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,15.0,0,0,0.0,0.0,556.7690000000005,6,1,7.0490000000000075,0,-0.7533276666586115
probucol,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,5.0,0,0,0.0,0.0,516.8570000000003,4,2,9.908299999999995,0,-1.278753600952829
fusidic_acid,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,91.0,1,1,1.0,1.0,516.7190000000004,5,3,5.6661000000000055,0,1.0047988828817687
rosaramicin,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C,32.0,0,0,1.0,0.0,581.7470000000003,10,2,2.6704000000000017,0,-0.32735893438633035
conivaptan,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,42.0,0,0,1.0,1.0,498.58600000000024,3,2,6.507320000000005,0,-0.1401787031650368
fexofenadine,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,49.0,0,0,1.0,1.0,501.66700000000014,4,3,5.510500000000006,0,-0.017374096069422692
terfenadine,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1.0,0,0,0.0,0.0,471.6850000000001,3,2,6.445800000000008,0,-1.99563519459755
ciclesonide,CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,1.0,0,0,0.0,0.0,540.6970000000002,7,1,4.703900000000005,0,-1.99563519459755
nelfinavir,Cc1c(O)cccc1C(O)=NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(O)=NC(C)(C)C,50.0,1,0,1.0,0.0,567.7960000000003,6,4,6.1627200000000055,0,0.0
telmisartan,CCCc1nc2c(n1Cc1ccc(-c3ccccc3C(=O)O)cc1)=CC(c1nc3ccccc3n1C)CC=2C,43.0,0,0,1.0,1.0,516.6450000000003,5,1,5.274400000000005,0,-0.12240640009290486
atorvastatin,CC(C)c1c(C(O)=Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,12.0,0,0,0.0,0.0,558.6500000000003,5,4,6.697600000000009,0,-0.8653014261025438
dihydroergotamine,CN1CC(C(O)=NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,1.0,0,0,0.0,0.0,583.6890000000001,6,3,2.921400000000001,0,-1.99563519459755
reserpine,COC(=O)C1C2CC3C4=Nc5c(OC)cccc5C4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,50.0,1,1,1.0,1.0,608.6880000000004,11,0,4.034600000000003,0,0.0
satavaptan,CCOc1ccc2c(c1)C1(CCC(OCCN3CCOCC3)CC1)C(=O)N2S(=O)(=O)c1ccc(C(O)=NC(C)(C)C)cc1OC,6.0,0,0,0.0,0.0,643.8030000000001,9,1,4.461700000000003,0,-1.1949766032160551
ergoloid,CCC(C)(C)C1C(=O)N2CCCC2C2(O)OC(N=C(O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,25.0,0,0,1.0,0.0,591.7530000000002,6,3,3.751000000000003,0,-0.47712125471966244
remikiren,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(O)=NC(Cc1cnc[nH]1)C(O)=NC(CC1CCCCC1)C(O)C(O)C1CC1,1.0,0,0,0.0,0.0,630.8520000000002,7,5,4.776800000000005,0,-1.99563519459755
valrubicin,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N=C(O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,0.01,0,0,0.0,0.0,723.65,13,5,3.302500000000002,0,-3.9999565683801923
