"SMILES","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","Oral absorption","UNIT {Oral absorption}","Oral absorption {measured, converted}","UNIT {Oral absorption}","Species","AssayID","UNIT {AssayID}","Molecule ChEMBL ID","UNIT {Molecule ChEMBL ID}","Document ChEMBL ID","UNIT {Document ChEMBL ID}","Clinical phase","UNIT {Clinical phase}"
"O=C(N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN)CCC(=O)NCCCCCN(O)C(=O)C","-","AUTO_248","Deferoxamine","A110666","24306326","-","-","5.0","% ","5.0","% ","","","-","","-","","-","","-"
"O1C2CC3C4C(C5(C(=CC(=O)C=C5)CC4)C)C(O)CC3(C)C2(N=C1C)C(=O)COC(=O)C","-","AUTO_249","Deflazacort","A110666","24306326","-","-","68.0","% ","68.0","% ","","","-","","-","","-","","-"
"O(C(=O)C(NC(C(=O)N(CC(O)=O)C1CC2=C(C1)C=CC=C2)C)CCC3=CC=CC=C3)CC","-","AUTO_250","DELAPRIL","A110666","24306326","-","-","55.0","% ","55.0","% ","","","-","","-","","-","","-"
"S(=O)(=O)(NC1=CC=2C=C(NC2C=C1)C(=O)N3CCN(CC3)C4=NC=CC=C4NC(C)C)C","-","AUTO_251","Delavirdine","A110666","24306326","-","-","85.0","% ","85.0","% ","","","-","","-","","-","","-"
"ClC1=C2C(C(=O)C=3C(CC4C(O)(C(=O)C(C(=O)N)=C(O)C4N(C)C)C3O)C2O)=C(O)C=C1","-","AUTO_252","demeclocycline","A110666","24306326","-","-","66.0","% ","66.0","% ","","","-","","-","","-","","-"
"O=C(N)C(CCC)CCC","-","AUTO_253","Depamide","A110666","24306326","-","-","68.0","% ","68.0","% ","","","-","","-","","-","","-"
"N(CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2)C","-","AUTO_254","Desipramine","A110666","24306326","-","-","82.5","% ","82.5","% ","","","-","","-","","-","","-"
"S1SCCC(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(C1)C(=O)N4CCCC4C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N","-","AUTO_255","DESMOPRESSIN","A110666","24306326","-","-","15.0","% ","15.0","% ","","","-","","-","","-","","-"
"OC1(CCC2C3C(C4C(CC3)=CCCC4)C(CC12CC)=C)C#C","-","AUTO_256","Desogestrel","A110666","24306326","-","-","5.0","% ","5.0","% ","","","-","","-","","-","","-"
"FC(F)(F)C1=CC(=CC=C1)CC(NCC)C","-","AUTO_257","Dexfenfluramine","A110666","24306326","-","-","89.0","% ","89.0","% ","","","-","","-","","-","","-"
"ClC1=CC(=CC=C1Cl)C(=O)NC(CCC(O)=O)C(=O)N(CCCCC)CCCOC","-","AUTO_258","Dexloxiglumide","A110666","24306326","-","-","48.0","% ","48.0","% ","","","-","","-","","-","","-"
"NC(CC1=CC=CC=C1)C","-","AUTO_259","dextroamphetamine","A110666","24306326","-","-","75.0","% ","75.0","% ","","","-","","-","","-","","-"
"O(C)C1=CC=2C34C(C(N(CC3)C)CC2C=C1)CCCC4","-","AUTO_260","Dextromethorphan","A110666","24306326","-","-","11.0","% ","11.0","% ","","","-","","-","","-","","-"
"O1CCN(CC1)CC(C(C(=O)N2CCCC2)(C3=CC=CC=C3)C4=CC=CC=C4)C","-","AUTO_261","Dextromoramide","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"O1C(CO)C(O)C(O)C(O)C1O","-","AUTO_262","dextrose","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"O(CC(O)CNC(C)C)C1=CC=C(NC(=O)C)C=C1C(=O)C","-","AUTO_263","Diacetolol","A110666","24306326","-","-","35.0","% ","35.0","% ","","","-","","-","","-","","-"
"O1C2C34C(C(N(CC3)C)CC5=C4C1=C(OC(=O)C)C=C5)C=CC2OC(=O)C","-","AUTO_264","Diacetylmorphine","A110666","24306326","-","-","1.0","% ","1.0","% ","","","-","","-","","-","","-"
"IC1=C(C(O)=O)C(I)=C(NC(=O)C)C(I)=C1NC(=O)C","-","AUTO_265","DIATRIZOATE","A110666","24306326","-","-","5.0","% ","5.0","% ","","","-","","-","","-","","-"
"ClC1=CC2=C(N(C)C(=O)CN=C2C3=CC=CC=C3)C=C1","-","AUTO_266","Diazepam","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"ClC1=CC=2S(=O)(=O)NC(=NC2C=C1)C","-","AUTO_267","diazoxide","A110666","24306326","-","-","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"ClC1=CC(Cl)=CC=C1NC2=CC=CC=C2CC(O)=O","-","AUTO_268","Diclofenac","A110666","24306326","-","-","54.0","% ","54.0","% ","","","-","","-","","-","","-"
"ClC1=CC=CC(Cl)=C1C2=NOC(C)=C2C(=O)NC3C4SC(C)(C)C(N4C3=O)C(O)=O","-","AUTO_269","Dicloxacillin","A110666","24306326","-","-","67.5","% ","67.5","% ","","","-","","-","","-","","-"
"O1C(CCC1N2C=3N=CNC(=O)C3N=C2)CO","-","AUTO_270","Didanosine","A110666","24306326","-","-","38.0","% ","38.0","% ","","","-","","-","","-","","-"
"OC1(CCC2C3C(=C4C(=CC(=O)CC4)CC3)CCC12C)CC#N","-","AUTO_271","Dienogest","A110666","24306326","-","-","94.0","% ","94.0","% ","","","-","","-","","-","","-"
"FC1=CC(F)=CC=C1C2=CC(C(O)=O)=C(O)C=C2","-","AUTO_272","Diflunisal","A110666","24306326","-","-","85.0","% ","85.0","% ","","","-","","-","","-","","-"
"O1C(C)C(OC2OC(C)C(O)C(O)C2)C(O)CC1OC3C(OC(OC4CC5CCC6C(CCC7(C)C(CCC67O)C8=CC(OC8)=O)C5(CC4)C)CC3O)C","-","AUTO_273","Digitoxin","A110666","24306326","-","-","95.0","% ","95.0","% ","","","-","","-","","-","","-"
"O1C(C)C(OC2OC(C)C(O)C(O)C2)C(O)CC1OC3C(OC(OC4CC5CCC6C(CC(O)C7(C)C(CCC67O)C8=CC(OC8)=O)C5(CC4)C)CC3O)C","-","AUTO_274","Digoxin","A110666","24306326","-","-","70.0","% ","70.0","% ","","","-","","-","","-","","-"
"O1C2C34C(C(N(CC3)C)CC5=C4C1=C(OC)C=C5)CCC2O","-","AUTO_275","Dihydrocodeine","A110666","24306326","-","-","20.0","% ","20.0","% ","","","-","","-","","-","","-"
"O1C(NC(=O)C2CC3C(N(C2)C)CC=4C5=C3C=CC=C5NC4)(C)C(=O)N6C(CC(C)C)C(=O)N7C(CCC7)C16O","-","AUTO_276","Dihydroergosine","A110666","24306326","-","-","10.0","% ","10.0","% ","","","-","","-","","-","","-"
"O1C(NC(=O)C2CC3C(N(C2)C)CC=4C=5C3=CC=CC5NC4)(C)C(=O)N6C(CC7=CC=CC=C7)C(=O)N8C(CCC8)C16O","-","AUTO_277","Dihydroergotamine","A110666","24306326","-","-","1.0","% ","1.0","% ","","","-","","-","","-","","-"
"OC1=CC=C(C=C1C(=O)C)C(O)CNC(CCC2=CC=CC=C2)C","-","AUTO_278","Dilevalol","A110666","24306326","-","-","12.0","% ","12.0","% ","","","-","","-","","-","","-"
"ClC(Cl)C(=O)N(C)C1=CC=C(O)C=C1","-","AUTO_279","DILOXANIDE","A110666","24306326","-","-","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"S1C2=C(N(CCN(C)C)C(=O)C(OC(=O)C)C1C3=CC=C(OC)C=C3)C=CC=C2","-","AUTO_280","Diltiazem","A110666","24306326","-","-","38.0","% ","38.0","% ","","","-","","-","","-","","-"
"SC(CO)CS","-","AUTO_281","DIMERCAPROL","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"O(C(C1=CC=CC=C1)C2=CC=CC=C2)CCN(C)C","-","AUTO_282","diphenhydramine","A110666","24306326","-","-","72.0","% ","72.0","% ","","","-","","-","","-","","-"
"O=C1N(C)C(=O)N(C=2N=CN(C12)CC(O)CO)C","-","AUTO_283","Diprophylline","A110666","24306326","-","-","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"OCCN(CCO)C1=NC(N2CCCCC2)=C3N=C(N=C(N4CCCCC4)C3=N1)N(CCO)CCO","-","AUTO_284","dipyridamole","A110666","24306326","-","-","50.0","% ","50.0","% ","","","-","","-","","-","","-"
"O1C(CC)C(O)(C2OC(NC(C2C)C(CC(O)(C)C(OC3OC(CC(N(C)C)C3O)C)C(C)C(OC4OC(C)C(O)C(OC)(C4)C)C(C)C1=O)C)COCCOC)C","-","AUTO_285","DIRITHROMYCIN","A110666","24306326","-","-","10.0","% ","10.0","% ","","","-","","-","","-","","-"
"O=C(N)C(CCN(C(C)C)C(C)C)(C1=CC=CC=C1)C2=NC=CC=C2","-","AUTO_286","Disopyramide","A110666","24306326","-","-","83.0","% ","83.0","% ","","","-","","-","","-","","-"
"O(C(=O)N(CCCCCCN(C(OC1=CC=C[N+](=C1)C)=O)C)C)C2=CC=C[N+](=C2)C","-","AUTO_287","Distigmine","A110666","24306326","-","-","8.0","% ","8.0","% ","","","-","","-","","-","","-"
"S(SC(=S)N(CC)CC)C(=S)N(CC)CC","-","AUTO_288","disulfiram","A110666","24306326","-","-","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"O1C2CC(O)C3(C(C(OC(=O)C4=CC=CC=C4)C5(O)CC(OC(=O)C(O)C(NC(OC(C)(C)C)=O)C6=CC=CC=C6)C(=C(C5(C)C)C(O)C3=O)C)C2(OC(=O)C)C1)C","-","AUTO_289","Docetaxel","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"OCCCCCCCCCCCCCCCCCCCCCC","-","AUTO_290","Docosanol","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"S(=O)(=O)(NC1=CC=C(C=C1)CCN(CCOC2=CC=C(NS(=O)(=O)C)C=C2)C)C","-","AUTO_291","dofetilide","A110666","24306326","-","-","96.0","% ","96.0","% ","","","-","","-","","-","","-"
"O(C(=O)C=1C=2C(NC1)=CC=CC2)C3CC4N5CC(=O)C(C4)CC5C3","-","AUTO_292","dolasetron","A110666","24306326","-","-","75.0","% ","75.0","% ","","","-","","-","","-","","-"
"ClC1=CC=2NC(=O)N(C2C=C1)C3CCN(CC3)CCCN4C5=C(NC4=O)C=CC=C5","-","AUTO_293","domperidone","A110666","24306326","-","-","15.0","% ","15.0","% ","","","-","","-","","-","","-"
"O(C)C1=CC2=C(CC(CC3CCN(CC3)CC4=CC=CC=C4)C2=O)C=C1OC","-","AUTO_294","Donepezil","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"S1CC2=C(C=CC=C2)C(C3=C1C=CC=C3)=CCCN(C)C","-","AUTO_295","Dosulepin","A110666","24306326","-","-","30.0","% ","30.0","% ","","","-","","-","","-","","-"
"S1C(OCC1N2C=CC(=NC2=O)N)CO","-","AUTO_296","DOTC","A110666","24306326","-","-","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"O1CCN(CC1)CCC2CN(CC)C(=O)C2(C3=CC=CC=C3)C4=CC=CC=C4","-","AUTO_297","doxapram","A110666","24306326","-","-","64.0","% ","64.0","% ","","","-","","-","","-","","-"
"O1CC2=C(C=CC=C2)C(C3=C1C=CC=C3)=CCCN(C)C","-","AUTO_298","Doxepin","A110666","24306326","-","-","30.0","% ","30.0","% ","","","-","","-","","-","","-"
"FC1=CN(C2OC(C)C(O)C2O)C(=O)NC1=O","-","AUTO_299","Doxifluridine","A110666","24306326","-","-","40.0","% ","40.0","% ","","","-","","-","","-","","-"
"O1C(C)C(O)C(N)CC1OC2CC(O)(CC3=C2C(O)=C4C(C(=O)C5=C(C4=O)C(OC)=CC=C5)=C3O)C(=O)CO","-","AUTO_300","Doxorubicin","A110666","24306326","-","-","5.0","% ","5.0","% ","","","-","","-","","-","","-"
"OC12C(C(N(C)C)C(O)=C(C(=O)N)C1=O)C(O)C3C(=C2O)C(=O)C4=C(C=CC=C4O)C3C","-","AUTO_301","Doxycycline","A110666","24306326","-","-","93.0","% ","93.0","% ","","","-","","-","","-","","-"
"O(C(C)(C1=CC=CC=C1)C2=NC=CC=C2)CCN(C)C","-","AUTO_302","doxylamine","A110666","24306326","-","-","24.700001","% ","24.700001","% ","","","-","","-","","-","","-"
"FC1=CC=C(C=C1)C(=O)CCCN2CCC(N3C4=C(NC3=O)C=CC=C4)=CC2","-","AUTO_303","Droperidol","A110666","24306326","-","-","75.0","% ","75.0","% ","","","-","","-","","-","","-"
"O1C2(C3C(C4C5C(CCC24C)C6(C(=CC(=O)CC6)C7C5C7)C)C3)CCC1=O","-","AUTO_304","Drospirenone","A110666","24306326","-","-","76.0","% ","76.0","% ","","","-","","-","","-","","-"
"O(CC)C1=CC(=CC=C1OCC)C=C2NCCC3=CC(OCC)=C(OCC)C=C23","-","AUTO_305","drotaverine","A110666","24306326","-","-","58.0","% ","58.0","% ","","","-","","-","","-","","-"
"OC1=CC(=CC=C1O)C(O)C(N)C(O)=O","-","AUTO_306","droxidopa","A110666","24306326","-","-","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"S1C=CC=C1C(OC2=C3C(=CC=C2)C=CC=C3)CCNC","-","AUTO_307","duloxetine","A110666","24306326","-","-","50.0","% ","50.0","% ","","","-","","-","","-","","-"
"FC(F)(F)C1=CC=C(C=C1NC(=O)C2CCC3C4C(CCC23C)C5(C(NC(=O)C=C5)CC4)C)C(F)(F)F","-","AUTO_308","Dutasteride","A110666","24306326","-","-","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"O=C1CCC2(C3C(C4CCC(C(=O)C)C4(CC3)C)C=CC2=C1)C","-","AUTO_309","Dydrogesterone","A110666","24306326","-","-","28.0","% ","28.0","% ","","","-","","-","","-","","-"
"OC1=CC([N+](CC)(C)C)=CC=C1","-","AUTO_310","edrophonium","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"ClC1=CC2=C(NC(OC2(C#CC3CC3)C(F)(F)F)=O)C=C1","-","AUTO_311","Efavirenz","A110666","24306326","-","-","42.5","% ","42.5","% ","","","-","","-","","-","","-"
"FC(F)C(N)(CCCN)C(O)=O","-","AUTO_312","eflornithine","A110666","24306326","-","-","55.0","% ","55.0","% ","","","-","","-","","-","","-"
"O(CCN1C=2C(N=C1N3CCCN(CC3)C)=CC=CC2)CC","-","AUTO_313","EMEDASTINE","A110666","24306326","-","-","50.0","% ","50.0","% ","","","-","","-","","-","","-"
"CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C2=CC=CC=C2","-","AUTO_314","EMEPRONIUM","A110666","24306326","-","-","1.0","% ","1.0","% ","","","-","","-","","-","","-"
"O(C(=O)C(NC(C(=O)N1CCCC1C(O)=O)C)CCC2=CC=CC=C2)CC","-","AUTO_315","enalapril","A110666","24306326","-","-","63.5","% ","63.5","% ","","","-","","-","","-","","-"
"OC(=O)C1N(CCC1)C(=O)C(NC(CCC2=CC=CC=C2)C(O)=O)C","-","AUTO_316","Enalaprilat","A110666","24306326","-","-","40.0","% ","40.0","% ","","","-","","-","","-","","-"
"O(C)C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2CCC3N(CCCC3)C","-","AUTO_317","Encainide","A110666","24306326","-","-","27.0","% ","27.0","% ","","","-","","-","","-","","-"
"O=C(N1CC2=CC(NN=C2CC1)=NN)C3=CC=CC=C3","-","AUTO_318","ENDRALAZINE","A110666","24306326","-","-","75.0","% ","75.0","% ","","","-","","-","","-","","-"
"FC1=CC2=C(N=C1N3CCNCC3)N(C=C(C(O)=O)C2=O)CC","-","AUTO_319","enoxacin","A110666","24306326","-","-","87.0","% ","87.0","% ","","","-","","-","","-","","-"
"OC1=C([N+](=O)[O-])C=C(C=C1O)C=C(C(=O)N(CC)CC)C#N","-","AUTO_320","Entacapone","A110666","24306326","-","-","42.0","% ","42.0","% ","","","-","","-","","-","","-"
"OC1CC(N2C=3NC(=NC(=O)C3N=C2)N)C(=C)C1CO","-","AUTO_321","Entecavir","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"O(CC(O)CNCCNC(=O)CC1=CC=C(O)C=C1)C2=CC=CC=C2C#N","-","AUTO_322","EPANOLOL","A110666","24306326","-","-","8.0","% ","8.0","% ","","","-","","-","","-","","-"
"O1C2(CCC1=O)CCC3C4C5(OC5CC32C)C6(C(CC4C(OC)=O)=CC(=O)CC6)C","-","AUTO_323","Eplerenone","A110666","24306326","-","-","69.0","% ","69.0","% ","","","-","","-","","-","","-"
"OC(=O)C=1CCC2(C3C(C4CCC(C(=O)NC(C)(C)C)C4(CC3)C)CC=C2C1)C","-","AUTO_324","Epristeride","A110666","24306326","-","-","93.0","% ","93.0","% ","","","-","","-","","-","","-"
"S1C=CC=C1CC(=CC=2N(CC3=CC=C(C=C3)C(O)=O)C(=NC2)CCCC)C(O)=O","-","AUTO_325","Eprosartan","A110666","24306326","-","-","13.0","% ","13.0","% ","","","-","","-","","-","","-"
"O(C)C=1C=2C(N(C1C(=O)NCC(O)CN(CC)CC)C3=CC=CC=C3)=CC=CC2","-","AUTO_326","Eproxindine","A110666","24306326","-","-","70.0","% ","70.0","% ","","","-","","-","","-","","-"
"S1SCCC(=O)NC(CCCCNC(N)=N)C(=O)NCC(=O)NC(CC(O)=O)C(=O)NC(CC=2C=3C(NC2)=CC=CC3)C(=O)N4C(CCC4)C(=O)NC(C1)C(=O)N","-","AUTO_327","Eptifibatide","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"O1C(NC(=O)C2CC3C(N(C2)C)CC=4C5=C3C=CC=C5NC4)(C(C)C)C(=O)N6C(C(CC)(C)C)C(=O)N7C(CCC7)C16O","-","AUTO_328","Ergoloid mesylate","A110666","24306326","-","-","25.0","% ","25.0","% ","","","-","","-","","-","","-"
"OCC(NC(=O)C1C=C2C(N(C1)C)CC=3C4=C2C=CC=C4NC3)C","-","AUTO_329","Ergonovine","A110666","24306326","-","-","50.0","% ","50.0","% ","","","-","","-","","-","","-"
"O1C(NC(=O)C2C=C3C(N(C2)C)CC=4C5=C3C=CC=C5NC4)(C)C(=O)N6C(CC7=CC=CC=C7)C(=O)N8C(CCC8)C16O","-","AUTO_330","Ergotamine","A110666","24306326","-","-","2.0","% ","2.0","% ","","","-","","-","","-","","-"
"O(CCOC)C1=CC2=C(N=CN=C2NC3=CC(=CC=C3)C#C)C=C1OCCOC","-","AUTO_331","Erlotinib","A110666","24306326","-","-","59.0","% ","59.0","% ","","","-","","-","","-","","-"
"O1C(CC)C(O)(C)C(O)C(C)C(=O)C(CC(O)(C)C(OC2OC(CC(N(C)C)C2O)C)C(C)C(OC3OC(C)C(O)C(OC)(C3)C)C(C)C1=O)C","-","AUTO_332","Erythromycin","A110666","24306326","-","-","35.0","% ","35.0","% ","","","-","","-","","-","","-"
"S(=O)(CC1=NC=C(C)C(OC)=C1C)C=2NC=3C=C(OC)C=CC3N2","-","AUTO_333","Esomeprazole","A110666","24306326","-","-","53.0","% ","53.0","% ","","","-","","-","","-","","-"
"ClC1=CC2=C(N3C(=NN=C3)CN=C2C4=CC=CC=C4)C=C1","-","AUTO_334","ESTAZOLAM","A110666","24306326","-","-","93.0","% ","93.0","% ","","","-","","-","","-","","-"
"OC1CCC2C3C(CCC12C)C4=C(C=C(O)C=C4)CC3","-","AUTO_335","Estradiol","A110666","24306326","-","-","5.0","% ","5.0","% ","","","-","","-","","-","","-"
"O(C(=O)CCCC)C1CCC2C3C(CCC12C)C4=C(C=C(O)C=C4)CC3","-","AUTO_336","Estradiol_17-valerate","A110666","24306326","-","-","3.0","% ","3.0","% ","","","-","","-","","-","","-"
"ClCCN(CCCl)C(OC1=CC=2CCC3C4CCC(OP(O)(O)=O)C4(CCC3C2C=C1)C)=O","-","AUTO_337","ESTRAMUSTINE PHOSPHATE","A110666","24306326","-","-","43.7","% ","43.7","% ","","","-","","-","","-","","-"
"ClC1=C(Cl)C(OCC(O)=O)=CC=C1C(=O)C(CC)=C","-","AUTO_338","ETHACRYNIC ACID","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"OCC(NCCNC(CC)CO)CC","-","AUTO_339","Ethambutol","A110666","24306326","-","-","77.0","% ","77.0","% ","","","-","","-","","-","","-"
"OCC","-","AUTO_340","Ethanol","A110666","24306326","-","-","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"OC1(CCC2C3C(CCC12C)C4=C(C=C(O)C=C4)CC3)C#C","-","AUTO_341","EthinylEstradiol","A110666","24306326","-","-","40.0","% ","40.0","% ","","","-","","-","","-","","-"
"S=C(N)C1=CC(=NC=C1)CC","-","AUTO_342","Ethionamide","A110666","24306326","-","-","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"S1C2=C(N(C3=C1C=CC=C3)CC(N(CC)CC)C)C=CC=C2","-","AUTO_343","Ethopropazine","A110666","24306326","-","-","5.0","% ","5.0","% ","","","-","","-","","-","","-"
"O=C1NC(=O)CC1(CC)C","-","AUTO_344","Ethosuximide","A110666","24306326","-","-","93.0","% ","93.0","% ","","","-","","-","","-","","-"
"S1C=2C=C(OCC)C=CC2N=C1S(=O)(=O)N","-","AUTO_345","Ethoxzolamide","A110666","24306326","-","-","65.0","% ","65.0","% ","","","-","","-","","-","","-"
"O=C(NC1=C(C)C=CC=C1C)C(N(CC)CCC)CC","-","AUTO_346","Etidocaine","A110666","24306326","-","-","0.0","% ","0.0","% ","","","-","","-","","-","","-"
"P(O)(O)(=O)C(P(O)(O)=O)(O)C","-","AUTO_347","Etidronic acid","A110666","24306326","-","-","5.0","% ","5.0","% ","","","-","","-","","-","","-"
"OC1=CC(=CC=C1)C(O)CNCC","-","AUTO_348","Etilefrine","A110666","24306326","-","-","55.0","% ","55.0","% ","","","-","","-","","-","","-"
"O1CCC2=C(NC=3C2=CC=CC3CC)C1(CC(O)=O)CC","-","AUTO_349","etodolac","A110666","24306326","-","-","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"O=C1N(C)C(=O)N(C=2N=CN(C12)CCO)C","-","AUTO_350","Etofylline","A110666","24306326","-","-","80.0","% ","80.0","% ","","","-","","-","","-","","-"
"O1C2C(OC(OC2)C)C(O)C(O)C1OC3C4C(C(C5=C3C=C6OCOC6=C5)C7=CC(OC)=C(O)C(OC)=C7)C(OC4)=O","-","AUTO_351","Etoposide","A110666","24306326","-","-","52.0","% ","52.0","% ","","","-","","-","","-","","-"
"ClC1=CC(=C(N=C1)C2=CC=C(N=C2)C)C3=CC=C(S(=O)(=O)C)C=C3","-","AUTO_352","Etoricoxib","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"O(C)C1=CC(C)=C(C=CC(=CC=CC(=CC(OCC)=O)C)C)C(C)=C1C","-","AUTO_353","etretinate","A110666","24306326","-","-","40.0","% ","40.0","% ","","","-","","-","","-","","-"
"O=C1CCC2C3C(CCC12C)C4(C(=CC(=O)C=C4)C(C3)=C)C","-","AUTO_354","Exemestane","A110666","24306326","-","-","42.0","% ","42.0","% ","","","-","","-","","-","","-"
"FC1=CC=C(C=C1)C(O)CCC2C(N(C2=O)C3=CC=C(F)C=C3)C4=CC=C(O)C=C4","-","AUTO_355","Ezetimibe","A110666","24306326","-","-","50.0","% ","50.0","% ","","","-","","-","","-","","-"
"O(C(=O)C)CC(CCN1C2=NC(=NC=C2N=C1)N)COC(=O)C","-","AUTO_356","Famciclovir","A110666","24306326","-","-","77.0","% ","77.0","% ","","","-","","-","","-","","-"
"S1C=C(N=C1N=C(N)N)CSCCC(=NS(=O)(=O)N)N","-","AUTO_357","Famotidine","A110666","24306326","-","-","42.0","% ","42.0","% ","","","-","","-","","-","","-"
"O(CC(COC(=O)N)C1=CC=CC=C1)C(=O)N","-","AUTO_358","Felbamate","A110666","24306326","-","-","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"ClC1=C(C=CC=C1Cl)C2C(C(OCC)=O)=C(NC(C)=C2C(OC)=O)C","-","AUTO_359","felodipine","A110666","24306326","-","-","15.0","% ","15.0","% ","","","-","","-","","-","","-"
"O(CC1CN(CCC1C2=CC=CC=C2)C)C3=CC=C(OC)C=C3","-","AUTO_360","FEMOXETINE","A110666","24306326","-","-","8.0","% ","8.0","% ","","","-","","-","","-","","-"
"OC(=O)CCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2","-","AUTO_361","Fenbufen","A110666","24306326","-","-","78.0","% ","78.0","% ","","","-","","-","","-","","-"
"FC1=CC(F)=CC=C1C=2NC(=C(N2)C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4","-","AUTO_362","fenflumizole","A110666","24306326","-","-","50.0","% ","50.0","% ","","","-","","-","","-","","-"
"ClC1=C2C(=CC(O)=C1O)C(CNCC2)C3=CC=C(O)C=C3","-","AUTO_363","Fenoldopam","A110666","24306326","-","-","6.0","% ","6.0","% ","","","-","","-","","-","","-"
"OC1=CC(=CC(O)=C1)CC(O)NC(CC2=CC=C(O)C=C2)C","-","AUTO_364","Fenoterol","A110666","24306326","-","-","2.0","% ","2.0","% ","","","-","","-","","-","","-"
"O1C2(CCN(CC2)CCC3=CC=CC=C3)CNC1=O","-","AUTO_365","Fenspiride","A110666","24306326","-","-","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"O=C(N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3)CC","-","AUTO_366","Fentanyl","A110666","24306326","-","-","1.0","% ","1.0","% ","","","-","","-","","-","","-"
"OC(C1CCN(CC1)CCCC(O)C2=CC=C(C=C2)C(C(O)=O)(C)C)(C3=CC=CC=C3)C4=CC=CC=C4","-","AUTO_367","Fexofenadine","A110666","24306326","-","-","70.0","% ","70.0","% ","","","-","","-","","-","","-"
"O=C1NC2CCC3C4CCC(C(=O)NC(C)(C)C)C4(CCC3C2(C=C1)C)C","-","AUTO_368","Finasteride","A110666","24306326","-","-","63.0","% ","63.0","% ","","","-","","-","","-","","-"
"FC(F)(F)COC1=CC=C(OCC(F)(F)F)C=C1C(=O)NCC2NCCCC2","-","AUTO_369","Flecainide","A110666","24306326","-","-","95.0","% ","95.0","% ","","","-","","-","","-","","-"
"FC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N3CCN(CC3)C)CCF","-","AUTO_370","fleroxacin","A110666","24306326","-","-","99.0","% ","99.0","% ","","","-","","-","","-","","-"
"FC1=CN(C2OC(CO)C(O)C2)C(=O)NC1=O","-","AUTO_371","floxuridine","A110666","24306326","-","-","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"ClC1=CC=CC(F)=C1C2=NOC(C)=C2C(=O)NC3C4SC(C)(C)C(N4C3=O)C(O)=O","-","AUTO_372","Flucloxacillin","A110666","24306326","-","-","60.0","% ","60.0","% ","","","-","","-","","-","","-"
"FC1=CC(F)=CC=C1C(O)(CN2N=CN=C2)CN3N=CN=C3","-","AUTO_373","Fluconazole","A110666","24306326","-","-","90.0","% ","90.0","% ","","","-","","-","","-","","-"
"FC1=CNC(=O)N=C1N","-","AUTO_374","Flucytosine","A110666","24306326","-","-","84.0","% ","84.0","% ","","","-","","-","","-","","-"
"P(OCC1OC(N2C3=NC(F)=NC(N)=C3N=C2)C(O)C1O)(O)(O)=O","-","AUTO_375","Fludarabine","A110666","24306326","-","-","57.5","% ","57.5","% ","","","-","","-","","-","","-"
"FC1=CC2=C(N3C(CN(C)C2=O)=C(N=C3)C(OCC)=O)C=C1","-","AUTO_376","flumazenil","A110666","24306326","-","-","16.0","% ","16.0","% ","","","-","","-","","-","","-"
